breakdown step partitionid runtime
InitialComputation 2 40 212

InitialComputation 2 41 65

InitialComputation 2 42 219

InitialComputation 2 43 53

InitialComputation 2 44 108

InitialComputation 2 45 135

InitialComputation 2 46 223

InitialComputation 2 47 128

InitialComputation 2 48 128

InitialComputation 2 49 210

InitialComputation 2 50 83

InitialComputation 2 51 182

InitialComputation 2 52 51

InitialComputation 2 53 99

InitialComputation 2 54 123

InitialComputation 2 55 212

InitialComputation 2 56 82

InitialComputation 2 57 107

InitialComputation 2 58 211

InitialComputation 2 59 54

InitialComputation 2 60 184

InitialComputation 2 61 48

InitialComputation 2 62 100

InitialComputation 2 63 112

InitialComputation 2 64 193

InitialComputation 2 65 130

InitialComputation 2 66 132

InitialComputation 2 67 139

InitialComputation 2 68 65

InitialComputation 2 69 185

InitialComputation 2 70 41

InitialComputation 2 71 98

InitialComputation 2 72 132

InitialComputation 2 73 219

InitialComputation 2 74 91

InitialComputation 2 75 130

InitialComputation 2 76 215

InitialComputation 2 77 56

InitialComputation 2 78 203

InitialComputation 2 79 50

InitialComputation 2 80 100

InitialComputation 2 81 112

InitialComputation 2 82 216

InitialComputation 2 83 119

InitialComputation 2 84 60

InitialComputation 2 85 173

InitialComputation 2 86 54

InitialComputation 2 87 194

InitialComputation 2 88 48

InitialComputation 2 89 121

InitialComputation 2 90 131

InitialComputation 2 91 218

InitialComputation 2 92 125

InitialComputation 2 93 124

InitialComputation 2 94 138

InitialComputation 2 95 49

InitialComputation 2 96 202

InitialComputation 2 97 41

InitialComputation 2 98 94

InitialComputation 2 99 113

InitialComputation 2 100 222

InitialComputation 2 101 102

InitialComputation 2 102 150

InitialComputation 2 103 198

InitialComputation 2 104 104

InitialComputation 2 105 197

InitialComputation 2 106 44

InitialComputation 2 107 116

InitialComputation 2 108 165

InitialComputation 2 109 236

InitialComputation 2 110 140

InitialComputation 2 111 151

InitialComputation 2 112 221

InitialComputation 2 113 49

InitialComputation 2 114 190

InitialComputation 2 115 46

InitialComputation 2 116 206

InitialComputation 2 117 106

InitialComputation 2 118 232

InitialComputation 2 119 137

InitialComputation 2 120 125

InitialComputation 2 121 239

InitialComputation 2 122 80

InitialComputation 2 123 381

InitialComputation 2 124 344

InitialComputation 2 125 512

InitialComputation 2 126 456

InitialComputation 2 127 533

InitialComputation 2 128 455

InitialComputation 2 129 467

InitialComputation 2 130 564

InitialComputation 2 131 431

InitialComputation 2 132 600

InitialComputation 2 133 794

InitialComputation 2 134 1019

InitialComputation 2 135 951

InitialComputation 2 136 1047

InitialComputation 2 137 961

InitialComputation 2 138 1079

InitialComputation 2 139 1146

InitialComputation 2 140 1035

InitialComputation 2 141 1194

InitialComputation 2 142 1009

InitialComputation 2 143 1127

InitialComputation 2 144 1158

InitialComputation 2 145 1250

InitialComputation 2 146 1030

InitialComputation 2 147 1120

InitialComputation 2 148 1273

InitialComputation 2 149 1072

InitialComputation 2 150 1273

InitialComputation 2 151 1012

InitialComputation 2 152 1151

InitialComputation 2 153 1104

InitialComputation 2 154 1190

InitialComputation 2 155 1191

InitialComputation 2 156 1627

InitialComputation 2 157 1162

InitialComputation 2 158 1067

InitialComputation 2 159 1222

InitialComputation 2 160 1113

