breakdown step partitionid runtime
InitialComputation 3 94 64
WorkStealingComputation 3 94 53819
InitialComputation 3 95 92
WorkStealingComputation 3 95 53672
InitialComputation 3 96 39
WorkStealingComputation 3 96 53479
InitialComputation 3 97 106
WorkStealingComputation 3 97 53773
InitialComputation 3 98 38
WorkStealingComputation 3 98 53480
InitialComputation 3 99 57
WorkStealingComputation 3 99 53821
InitialComputation 3 100 41
WorkStealingComputation 3 100 53865
InitialComputation 3 101 61
WorkStealingComputation 3 101 53826
InitialComputation 3 102 42
WorkStealingComputation 3 102 54072
InitialComputation 3 103 66
WorkStealingComputation 3 103 54067
InitialComputation 3 104 64
WorkStealingComputation 3 104 54053
InitialComputation 3 105 93
WorkStealingComputation 3 105 53764
InitialComputation 3 106 53
WorkStealingComputation 3 106 53517
InitialComputation 3 107 41
WorkStealingComputation 3 107 53818
InitialComputation 3 108 39
WorkStealingComputation 3 108 53390
InitialComputation 3 109 39
WorkStealingComputation 3 109 53517
InitialComputation 3 110 77
WorkStealingComputation 3 110 53827
InitialComputation 3 111 59
WorkStealingComputation 3 111 53833
InitialComputation 3 112 44
WorkStealingComputation 3 112 54072
InitialComputation 3 113 62
WorkStealingComputation 3 113 54074
InitialComputation 3 114 79
WorkStealingComputation 3 114 53783
InitialComputation 3 115 98
WorkStealingComputation 3 115 53682
InitialComputation 3 116 41
WorkStealingComputation 3 116 53477
InitialComputation 3 117 75
WorkStealingComputation 3 117 53810
InitialComputation 3 118 42
WorkStealingComputation 3 118 53837
InitialComputation 3 119 40
WorkStealingComputation 3 119 53470
InitialComputation 3 120 58
WorkStealingComputation 3 120 53841
InitialComputation 3 121 61
WorkStealingComputation 3 121 53838
InitialComputation 3 122 44
WorkStealingComputation 3 122 54071
InitialComputation 3 123 81
WorkStealingComputation 3 123 54070
InitialComputation 3 124 64
WorkStealingComputation 3 124 53809
InitialComputation 3 125 100
WorkStealingComputation 3 125 53677
InitialComputation 3 126 38
WorkStealingComputation 3 126 53446
InitialComputation 3 127 45
WorkStealingComputation 3 127 53824
InitialComputation 3 128 40
WorkStealingComputation 3 128 53478
InitialComputation 3 129 1065
WorkStealingComputation 3 129 52454
InitialComputation 3 130 55
WorkStealingComputation 3 130 53842
InitialComputation 3 131 96
WorkStealingComputation 3 131 53798
InitialComputation 3 132 38
WorkStealingComputation 3 132 53687
InitialComputation 3 133 59
WorkStealingComputation 3 133 54068
InitialComputation 3 134 77
WorkStealingComputation 3 134 53803
InitialComputation 3 135 109
WorkStealingComputation 3 135 53683
InitialComputation 3 136 36
WorkStealingComputation 3 136 53479
InitialComputation 3 137 315
WorkStealingComputation 3 137 53579
InitialComputation 3 138 434
WorkStealingComputation 3 138 53052
InitialComputation 3 139 382
WorkStealingComputation 3 139 53499
InitialComputation 3 140 321
WorkStealingComputation 3 140 53582
InitialComputation 3 141 421
WorkStealingComputation 3 141 53477
InitialComputation 3 142 329
WorkStealingComputation 3 142 53790
InitialComputation 3 143 354
WorkStealingComputation 3 143 53779
InitialComputation 3 144 387
WorkStealingComputation 3 144 53507
InitialComputation 3 145 393
WorkStealingComputation 3 145 53469
InitialComputation 3 146 568
WorkStealingComputation 3 146 52928
InitialComputation 3 147 443
WorkStealingComputation 3 147 53434
InitialComputation 3 148 985
WorkStealingComputation 3 148 52501
InitialComputation 3 149 1098
WorkStealingComputation 3 149 52809
InitialComputation 3 150 964
WorkStealingComputation 3 150 52949
InitialComputation 3 151 920
WorkStealingComputation 3 151 52977
InitialComputation 3 152 774
WorkStealingComputation 3 152 53325
InitialComputation 3 153 985
WorkStealingComputation 3 153 53147
InitialComputation 3 154 1029
WorkStealingComputation 3 154 52867
InitialComputation 3 155 1028
WorkStealingComputation 3 155 52740
InitialComputation 3 156 1263
WorkStealingComputation 3 156 52222
InitialComputation 3 157 963
WorkStealingComputation 3 157 52934
InitialComputation 3 158 1038
WorkStealingComputation 3 158 52446
InitialComputation 3 159 1059
WorkStealingComputation 3 159 52819
InitialComputation 3 160 1160
WorkStealingComputation 3 160 52751
InitialComputation 3 161 1190
WorkStealingComputation 3 161 52654
InitialComputation 3 162 1014
WorkStealingComputation 3 162 53105
InitialComputation 3 163 1079
WorkStealingComputation 3 163 53071
InitialComputation 3 164 1261
WorkStealingComputation 3 164 52879
InitialComputation 3 165 1204
WorkStealingComputation 3 165 52676
InitialComputation 3 166 1595
WorkStealingComputation 3 166 52277
InitialComputation 3 167 1098
WorkStealingComputation 3 167 52778
InitialComputation 3 168 1108
WorkStealingComputation 3 168 52343
InitialComputation 3 169 1136
WorkStealingComputation 3 169 52767
InitialComputation 3 170 1360
WorkStealingComputation 3 170 52499
InitialComputation 3 171 1068
WorkStealingComputation 3 171 52835
InitialComputation 3 172 1035
WorkStealingComputation 3 172 53084
InitialComputation 3 173 4689
WorkStealingComputation 3 173 49462
InitialComputation 3 174 1094
WorkStealingComputation 3 174 52789
InitialComputation 3 175 209
WorkStealingComputation 3 175 53584
InitialComputation 3 176 1507
WorkStealingComputation 3 176 52370
InitialComputation 3 177 1288
WorkStealingComputation 3 177 52614
InitialComputation 3 178 1126
WorkStealingComputation 3 178 52322
InitialComputation 3 179 1218
WorkStealingComputation 3 179 52604
InitialComputation 3 180 1080
WorkStealingComputation 3 180 52828
InitialComputation 3 181 1058
WorkStealingComputation 3 181 52850
InitialComputation 3 182 1048
WorkStealingComputation 3 182 53065
InitialComputation 3 183 202
WorkStealingComputation 3 183 53951
InitialComputation 3 184 1215
WorkStealingComputation 3 184 52684
InitialComputation 3 185 1129
WorkStealingComputation 3 185 52743
InitialComputation 3 186 1603
WorkStealingComputation 3 186 52274
InitialComputation 3 187 1396
WorkStealingComputation 3 187 52503
InitialComputation 3 188 994
WorkStealingComputation 3 188 52886
InitialComputation 3 189 1047
WorkStealingComputation 3 189 52846
InitialComputation 3 190 1065
WorkStealingComputation 3 190 52853
InitialComputation 3 191 184
WorkStealingComputation 3 191 53745
InitialComputation 3 192 1043
WorkStealingComputation 3 192 53058
InitialComputation 3 193 1057
WorkStealingComputation 3 193 53094
InitialComputation 3 194 1094
WorkStealingComputation 3 194 52803
InitialComputation 3 195 15616
WorkStealingComputation 3 195 38176
InitialComputation 3 196 1892
WorkStealingComputation 3 196 51998
InitialComputation 3 197 15997
WorkStealingComputation 3 197 37911
InitialComputation 3 198 18715
WorkStealingComputation 3 198 34855
InitialComputation 3 199 23692
WorkStealingComputation 3 199 30191
InitialComputation 3 200 23923
WorkStealingComputation 3 200 29981
InitialComputation 3 201 1639
WorkStealingComputation 3 201 52279
InitialComputation 3 202 10491
WorkStealingComputation 3 202 43609
InitialComputation 3 203 3311
WorkStealingComputation 3 203 50842
InitialComputation 3 204 22259
WorkStealingComputation 3 204 31590
InitialComputation 3 205 28594
WorkStealingComputation 3 205 25185
InitialComputation 3 206 22661
WorkStealingComputation 3 206 31215
InitialComputation 3 207 20597
WorkStealingComputation 3 207 33306
InitialComputation 3 208 20453
WorkStealingComputation 3 208 33130
InitialComputation 3 209 27716
WorkStealingComputation 3 209 26165
InitialComputation 3 210 27144
WorkStealingComputation 3 210 26775
InitialComputation 3 211 18898
WorkStealingComputation 3 211 35010
InitialComputation 3 212 10085
WorkStealingComputation 3 212 44016
InitialComputation 3 213 5820
WorkStealingComputation 3 213 48330
InitialComputation 3 214 25434
WorkStealingComputation 3 214 28713
InitialComputation 3 215 29679
WorkStealingComputation 3 215 24109
InitialComputation 3 216 24671
WorkStealingComputation 3 216 29203
InitialComputation 3 217 15671
WorkStealingComputation 3 217 38220
InitialComputation 3 218 1885
WorkStealingComputation 3 218 52003
InitialComputation 3 219 24958
WorkStealingComputation 3 219 28617
InitialComputation 3 220 31064
WorkStealingComputation 3 220 22855
InitialComputation 3 221 22219
WorkStealingComputation 3 221 31686
InitialComputation 3 222 23026
WorkStealingComputation 3 222 30535
InitialComputation 3 223 35157
WorkStealingComputation 3 223 18989
InitialComputation 3 224 6347
WorkStealingComputation 3 224 47564
InitialComputation 3 225 53603
WorkStealingComputation 3 225 272
InitialComputation 3 226 27268
WorkStealingComputation 3 226 26608
InitialComputation 3 227 19820
WorkStealingComputation 3 227 34082
InitialComputation 3 228 20226
WorkStealingComputation 3 228 33354
InitialComputation 3 229 18358
WorkStealingComputation 3 229 35513
InitialComputation 3 230 19777
WorkStealingComputation 3 230 34072
InitialComputation 3 231 26867
WorkStealingComputation 3 231 27037
InitialComputation 3 232 9098
WorkStealingComputation 3 232 45010
InitialComputation 3 233 32424
WorkStealingComputation 3 233 21724
InitialComputation 3 234 20975
WorkStealingComputation 3 234 32934
InitialComputation 3 235 51883
WorkStealingComputation 3 235 2012
InitialComputation 3 236 50517
WorkStealingComputation 3 236 3063
InitialComputation 3 237 14706
WorkStealingComputation 3 237 39188
InitialComputation 3 238 16827
WorkStealingComputation 3 238 37049
InitialComputation 3 239 14056
WorkStealingComputation 3 239 39854
InitialComputation 3 240 41653
WorkStealingComputation 3 240 12275
InitialComputation 3 241 48826
WorkStealingComputation 3 241 5085
InitialComputation 3 242 20059
WorkStealingComputation 3 242 33752
InitialComputation 3 243 19264
WorkStealingComputation 3 243 34884
InitialComputation 3 244 34702
WorkStealingComputation 3 244 19449
InitialComputation 3 245 39840
WorkStealingComputation 3 245 14044
InitialComputation 3 246 38221
WorkStealingComputation 3 246 15654
InitialComputation 3 247 30145
WorkStealingComputation 3 247 23760
InitialComputation 3 248 32518
WorkStealingComputation 3 248 21053
InitialComputation 3 249 27415
WorkStealingComputation 3 249 26476
InitialComputation 3 250 30741
WorkStealingComputation 3 250 23129
InitialComputation 3 251 44423
WorkStealingComputation 3 251 9480
InitialComputation 3 252 36555
WorkStealingComputation 3 252 17242
InitialComputation 3 253 48243
WorkStealingComputation 3 253 5903
InitialComputation 3 254 52086
WorkStealingComputation 3 254 1821
InitialComputation 3 255 15273
WorkStealingComputation 3 255 38621
InitialComputation 3 256 21883
WorkStealingComputation 3 256 31995
InitialComputation 3 257 45405
WorkStealingComputation 3 257 8491
InitialComputation 3 258 44205
WorkStealingComputation 3 258 9342
InitialComputation 3 259 39224
WorkStealingComputation 3 259 14294
InitialComputation 3 260 15614
WorkStealingComputation 3 260 38308
InitialComputation 3 261 18338
WorkStealingComputation 3 261 35569
InitialComputation 3 262 43538
WorkStealingComputation 3 262 10186
InitialComputation 3 263 51636
WorkStealingComputation 3 263 2502
InitialComputation 3 264 11845
WorkStealingComputation 3 264 42308
InitialComputation 3 265 44305
WorkStealingComputation 3 265 9597
InitialComputation 3 266 43237
WorkStealingComputation 3 266 10503
InitialComputation 3 267 34383
WorkStealingComputation 3 267 19518
InitialComputation 3 268 36271
WorkStealingComputation 3 268 17300
InitialComputation 3 269 5665
WorkStealingComputation 3 269 48248
InitialComputation 3 270 42721
WorkStealingComputation 3 270 11146
InitialComputation 3 271 5872
WorkStealingComputation 3 271 47999
InitialComputation 3 272 3378
WorkStealingComputation 3 272 50750
InitialComputation 3 273 2217
WorkStealingComputation 3 273 51936
InitialComputation 3 274 1244
WorkStealingComputation 3 274 52911
InitialComputation 3 275 2229
WorkStealingComputation 3 275 51540
InitialComputation 3 276 1743
WorkStealingComputation 3 276 51828
InitialComputation 3 277 1287
WorkStealingComputation 3 277 52616
InitialComputation 3 278 259
WorkStealingComputation 3 278 53289
InitialComputation 3 279 258
WorkStealingComputation 3 279 53297
InitialComputation 4 0 84
WorkStealingComputation 4 0 481816
InitialComputation 4 1 289
WorkStealingComputation 4 1 481547
InitialComputation 4 2 45
WorkStealingComputation 4 2 481758
InitialComputation 4 3 73
WorkStealingComputation 4 3 481865
InitialComputation 4 4 64
WorkStealingComputation 4 4 481873
InitialComputation 4 5 45
WorkStealingComputation 4 5 481828
InitialComputation 4 6 366
WorkStealingComputation 4 6 481494
InitialComputation 4 7 100
WorkStealingComputation 4 7 481781
InitialComputation 4 8 45
WorkStealingComputation 4 8 481716
InitialComputation 4 9 48
WorkStealingComputation 4 9 481785
InitialComputation 4 10 82
WorkStealingComputation 4 10 481821
InitialComputation 4 11 44
WorkStealingComputation 4 11 481827
InitialComputation 4 12 44
WorkStealingComputation 4 12 481767
InitialComputation 4 13 48
WorkStealingComputation 4 13 481885
InitialComputation 4 14 45
WorkStealingComputation 4 14 481824
InitialComputation 4 15 74
WorkStealingComputation 4 15 481789
InitialComputation 4 16 356
WorkStealingComputation 4 16 481516
InitialComputation 4 17 82
WorkStealingComputation 4 17 481803
InitialComputation 4 18 51
WorkStealingComputation 4 18 481742
InitialComputation 4 19 47
WorkStealingComputation 4 19 481800
InitialComputation 4 20 102
WorkStealingComputation 4 20 481800
InitialComputation 4 21 48
WorkStealingComputation 4 21 481822
InitialComputation 4 22 49
WorkStealingComputation 4 22 481748
InitialComputation 4 23 81
WorkStealingComputation 4 23 481852
InitialComputation 4 24 43
WorkStealingComputation 4 24 481810
InitialComputation 4 25 53
WorkStealingComputation 4 25 481810
InitialComputation 4 26 317
WorkStealingComputation 4 26 481518
InitialComputation 4 27 83
WorkStealingComputation 4 27 481742
InitialComputation 4 28 48
WorkStealingComputation 4 28 481721
InitialComputation 4 29 47
WorkStealingComputation 4 29 481801
InitialComputation 4 30 84
WorkStealingComputation 4 30 481816
InitialComputation 4 31 343
WorkStealingComputation 4 31 481508
InitialComputation 4 32 50
WorkStealingComputation 4 32 481765
InitialComputation 4 33 55
WorkStealingComputation 4 33 481884
InitialComputation 4 34 51
WorkStealingComputation 4 34 481811
InitialComputation 4 35 57
WorkStealingComputation 4 35 481808
InitialComputation 4 36 351
WorkStealingComputation 4 36 481481
InitialComputation 4 37 56
WorkStealingComputation 4 37 481753
InitialComputation 4 38 87
WorkStealingComputation 4 38 481707
InitialComputation 4 39 55
WorkStealingComputation 4 39 481788
InitialComputation 4 40 87
WorkStealingComputation 4 40 481797
InitialComputation 4 41 78
WorkStealingComputation 4 41 481826
InitialComputation 4 42 56
WorkStealingComputation 4 42 481753
InitialComputation 4 43 55
WorkStealingComputation 4 43 481877
InitialComputation 4 44 51
WorkStealingComputation 4 44 481809
InitialComputation 4 45 57
WorkStealingComputation 4 45 481815
InitialComputation 4 46 381
WorkStealingComputation 4 46 481452
InitialComputation 4 47 56
WorkStealingComputation 4 47 481770
InitialComputation 4 48 49
WorkStealingComputation 4 48 481742
InitialComputation 4 49 52
WorkStealingComputation 4 49 481750
InitialComputation 4 50 88
WorkStealingComputation 4 50 481811
InitialComputation 4 51 299
WorkStealingComputation 4 51 481549
InitialComputation 4 52 50
WorkStealingComputation 4 52 481758
InitialComputation 4 53 58
WorkStealingComputation 4 53 481878
InitialComputation 4 54 70
WorkStealingComputation 4 54 481865
InitialComputation 4 55 51
WorkStealingComputation 4 55 481819
InitialComputation 4 56 310
WorkStealingComputation 4 56 481548
InitialComputation 4 57 45
WorkStealingComputation 4 57 481795
InitialComputation 4 58 43
WorkStealingComputation 4 58 481748
InitialComputation 4 59 41
WorkStealingComputation 4 59 481786
InitialComputation 4 60 77
WorkStealingComputation 4 60 481821
InitialComputation 4 61 347
WorkStealingComputation 4 61 481472
InitialComputation 4 62 41
WorkStealingComputation 4 62 481776
InitialComputation 4 63 46
WorkStealingComputation 4 63 481885
InitialComputation 4 64 58
WorkStealingComputation 4 64 481877
InitialComputation 4 65 43
WorkStealingComputation 4 65 481828
InitialComputation 4 66 41
WorkStealingComputation 4 66 481790
InitialComputation 4 67 45
WorkStealingComputation 4 67 481796
InitialComputation 4 68 54
WorkStealingComputation 4 68 481823
InitialComputation 4 69 40
WorkStealingComputation 4 69 481803
InitialComputation 4 70 83
WorkStealingComputation 4 70 481816
InitialComputation 4 71 40
WorkStealingComputation 4 71 481812
InitialComputation 4 72 42
WorkStealingComputation 4 72 481767
InitialComputation 4 73 69
WorkStealingComputation 4 73 481866
InitialComputation 4 74 63
WorkStealingComputation 4 74 481877
InitialComputation 4 75 45
WorkStealingComputation 4 75 481826
InitialComputation 4 76 309
WorkStealingComputation 4 76 481555
InitialComputation 4 77 81
WorkStealingComputation 4 77 481721
InitialComputation 4 78 40
WorkStealingComputation 4 78 481715
InitialComputation 4 79 41
WorkStealingComputation 4 79 481802
InitialComputation 4 80 76
WorkStealingComputation 4 80 481823
InitialComputation 4 81 287
WorkStealingComputation 4 81 481522
InitialComputation 4 82 38
WorkStealingComputation 4 82 481800
InitialComputation 4 83 52
WorkStealingComputation 4 83 481882
InitialComputation 4 84 51
WorkStealingComputation 4 84 481871
InitialComputation 4 85 45
WorkStealingComputation 4 85 481825
InitialComputation 4 86 69
WorkStealingComputation 4 86 481835
InitialComputation 4 87 44
WorkStealingComputation 4 87 481798
InitialComputation 4 88 67
WorkStealingComputation 4 88 481684
InitialComputation 4 89 39
WorkStealingComputation 4 89 481802
InitialComputation 4 90 76
WorkStealingComputation 4 90 481824
InitialComputation 4 91 67
WorkStealingComputation 4 91 481493
InitialComputation 4 92 39
WorkStealingComputation 4 92 481809
InitialComputation 4 93 46
WorkStealingComputation 4 93 481888
InitialComputation 4 94 45
WorkStealingComputation 4 94 481877
InitialComputation 4 95 42
WorkStealingComputation 4 95 481821
InitialComputation 4 96 63
WorkStealingComputation 4 96 481803
InitialComputation 4 97 43
WorkStealingComputation 4 97 481804
InitialComputation 4 98 44
WorkStealingComputation 4 98 481722
InitialComputation 4 99 50
WorkStealingComputation 4 99 481850
InitialComputation 4 100 77
WorkStealingComputation 4 100 481822
InitialComputation 4 101 79
WorkStealingComputation 4 101 481458
InitialComputation 4 102 45
WorkStealingComputation 4 102 481804
InitialComputation 4 103 50
WorkStealingComputation 4 103 481883
InitialComputation 4 104 56
WorkStealingComputation 4 104 481877
InitialComputation 4 105 45
WorkStealingComputation 4 105 481825
InitialComputation 4 106 55
WorkStealingComputation 4 106 481803
InitialComputation 4 107 84
WorkStealingComputation 4 107 481742
InitialComputation 4 108 68
WorkStealingComputation 4 108 481710
InitialComputation 4 109 42
WorkStealingComputation 4 109 481860
InitialComputation 4 110 78
WorkStealingComputation 4 110 481821
InitialComputation 4 111 91
WorkStealingComputation 4 111 481413
InitialComputation 4 112 75
WorkStealingComputation 4 112 481827
InitialComputation 4 113 77
WorkStealingComputation 4 113 481865
InitialComputation 4 114 90
WorkStealingComputation 4 114 481780
InitialComputation 4 115 46
WorkStealingComputation 4 115 481823
InitialComputation 4 116 59
WorkStealingComputation 4 116 481800
InitialComputation 4 117 47
WorkStealingComputation 4 117 481797
InitialComputation 4 118 46
WorkStealingComputation 4 118 481738
InitialComputation 4 119 42
WorkStealingComputation 4 119 481797
InitialComputation 4 120 79
WorkStealingComputation 4 120 481820
InitialComputation 4 121 99
WorkStealingComputation 4 121 481406
InitialComputation 4 122 42
WorkStealingComputation 4 122 481774
InitialComputation 4 123 52
WorkStealingComputation 4 123 481882
InitialComputation 4 124 53
WorkStealingComputation 4 124 481876
InitialComputation 4 125 45
WorkStealingComputation 4 125 481824
InitialComputation 4 126 324
WorkStealingComputation 4 126 481535
InitialComputation 4 127 44
WorkStealingComputation 4 127 481796
InitialComputation 4 128 65
WorkStealingComputation 4 128 481801
InitialComputation 4 129 848
WorkStealingComputation 4 129 481029
InitialComputation 4 130 79
WorkStealingComputation 4 130 481820
InitialComputation 4 131 157
WorkStealingComputation 4 131 481359
InitialComputation 4 132 67
WorkStealingComputation 4 132 481828
InitialComputation 4 133 48
WorkStealingComputation 4 133 481891
InitialComputation 4 134 54
WorkStealingComputation 4 134 481878
InitialComputation 4 135 41
WorkStealingComputation 4 135 481824
InitialComputation 4 136 59
WorkStealingComputation 4 136 481798
InitialComputation 4 137 279
WorkStealingComputation 4 137 481567
InitialComputation 4 138 356
WorkStealingComputation 4 138 481509
InitialComputation 4 139 355
WorkStealingComputation 4 139 481475
InitialComputation 4 140 359
WorkStealingComputation 4 140 481544
InitialComputation 4 141 878
WorkStealingComputation 4 141 481050
InitialComputation 4 142 333
WorkStealingComputation 4 142 481537
InitialComputation 4 143 341
WorkStealingComputation 4 143 481590
InitialComputation 4 144 350
WorkStealingComputation 4 144 481574
InitialComputation 4 145 450
WorkStealingComputation 4 145 481479
InitialComputation 4 146 771
WorkStealingComputation 4 146 481063
InitialComputation 4 147 916
WorkStealingComputation 4 147 480929
InitialComputation 4 148 984
WorkStealingComputation 4 148 480877
InitialComputation 4 149 985
WorkStealingComputation 4 149 480853
InitialComputation 4 150 848
WorkStealingComputation 4 150 481036
InitialComputation 4 151 1225
WorkStealingComputation 4 151 480692
InitialComputation 4 152 1049
WorkStealingComputation 4 152 480814
InitialComputation 4 153 1088
WorkStealingComputation 4 153 480848
InitialComputation 4 154 1248
WorkStealingComputation 4 154 480622
InitialComputation 4 155 1115
WorkStealingComputation 4 155 480813
InitialComputation 4 156 1274
WorkStealingComputation 4 156 480564
InitialComputation 4 157 1435
WorkStealingComputation 4 157 480410
InitialComputation 4 158 1236
WorkStealingComputation 4 158 480626
InitialComputation 4 159 1050
WorkStealingComputation 4 159 480852
InitialComputation 4 160 931
WorkStealingComputation 4 160 480967
InitialComputation 4 161 1335
WorkStealingComputation 4 161 480577
InitialComputation 4 162 1381
WorkStealingComputation 4 162 480429
InitialComputation 4 163 1141
WorkStealingComputation 4 163 480799
InitialComputation 4 164 1031
WorkStealingComputation 4 164 480890
InitialComputation 4 165 1173
WorkStealingComputation 4 165 480691
InitialComputation 4 166 1430
WorkStealingComputation 4 166 480469
InitialComputation 4 167 1309
WorkStealingComputation 4 167 480563
InitialComputation 4 168 1096
WorkStealingComputation 4 168 480780
InitialComputation 4 169 1118
WorkStealingComputation 4 169 480799
InitialComputation 4 170 950
WorkStealingComputation 4 170 480949
InitialComputation 4 171 1466
WorkStealingComputation 4 171 480441
InitialComputation 4 172 1253
WorkStealingComputation 4 172 480554
InitialComputation 4 173 192612
WorkStealingComputation 4 173 289331
InitialComputation 4 174 1234
WorkStealingComputation 4 174 480627
InitialComputation 4 175 1080
WorkStealingComputation 4 175 480840
InitialComputation 4 176 1567
WorkStealingComputation 4 176 480323
InitialComputation 4 177 1518
WorkStealingComputation 4 177 480327
InitialComputation 4 178 1376
WorkStealingComputation 4 178 480504
InitialComputation 4 179 1018
WorkStealingComputation 4 179 480859
InitialComputation 4 180 998
WorkStealingComputation 4 180 480901
InitialComputation 4 181 1610
WorkStealingComputation 4 181 480234
InitialComputation 4 182 1170
WorkStealingComputation 4 182 480645
InitialComputation 4 183 199
WorkStealingComputation 4 183 481746
InitialComputation 4 184 1183
WorkStealingComputation 4 184 480759
InitialComputation 4 185 1007
WorkStealingComputation 4 185 480920
InitialComputation 4 186 1644
WorkStealingComputation 4 186 480226
InitialComputation 4 187 1469
WorkStealingComputation 4 187 480403
InitialComputation 4 188 1178
WorkStealingComputation 4 188 480676
InitialComputation 4 189 1097
WorkStealingComputation 4 189 480742
InitialComputation 4 190 982
WorkStealingComputation 4 190 480954
InitialComputation 4 191 1526
WorkStealingComputation 4 191 480389
InitialComputation 4 192 1105
WorkStealingComputation 4 192 480758
InitialComputation 4 193 1074
WorkStealingComputation 4 193 480870
InitialComputation 4 194 1192
WorkStealingComputation 4 194 480750
InitialComputation 4 195 27360
WorkStealingComputation 4 195 454507
InitialComputation 4 196 22357
WorkStealingComputation 4 196 459511
InitialComputation 4 197 30319
WorkStealingComputation 4 197 451559
InitialComputation 4 198 22656
WorkStealingComputation 4 198 459189
InitialComputation 4 199 24243
WorkStealingComputation 4 199 457595
InitialComputation 4 200 25214
WorkStealingComputation 4 200 456689
InitialComputation 4 201 25632
WorkStealingComputation 4 201 456190
InitialComputation 4 202 20629
WorkStealingComputation 4 202 461174
InitialComputation 4 203 24874
WorkStealingComputation 4 203 457067
InitialComputation 4 204 20365
WorkStealingComputation 4 204 461578
InitialComputation 4 205 2938
WorkStealingComputation 4 205 478988
InitialComputation 4 206 9659
WorkStealingComputation 4 206 472231
InitialComputation 4 207 21260
WorkStealingComputation 4 207 460614
InitialComputation 4 208 28898
WorkStealingComputation 4 208 452918
InitialComputation 4 209 38105
WorkStealingComputation 4 209 443774
InitialComputation 4 210 28610
WorkStealingComputation 4 210 453291
InitialComputation 4 211 24279
WorkStealingComputation 4 211 457529
InitialComputation 4 212 31837
WorkStealingComputation 4 212 450059
InitialComputation 4 213 25121
WorkStealingComputation 4 213 456810
InitialComputation 4 214 25143
WorkStealingComputation 4 214 456798
InitialComputation 4 215 1703
WorkStealingComputation 4 215 480236
InitialComputation 4 216 8228
WorkStealingComputation 4 216 473708
InitialComputation 4 217 36617
WorkStealingComputation 4 217 445275
InitialComputation 4 218 26787
WorkStealingComputation 4 218 455034
InitialComputation 4 219 23240
WorkStealingComputation 4 219 458664
InitialComputation 4 220 39919
WorkStealingComputation 4 220 441981
InitialComputation 4 221 5414
WorkStealingComputation 4 221 476521
InitialComputation 4 222 36913
WorkStealingComputation 4 222 444987
InitialComputation 4 223 194091
WorkStealingComputation 4 223 287850
InitialComputation 4 224 137076
WorkStealingComputation 4 224 344858
InitialComputation 4 225 8378
WorkStealingComputation 4 225 473541
InitialComputation 4 226 7348
WorkStealingComputation 4 226 474553
InitialComputation 4 227 102327
WorkStealingComputation 4 227 379564
InitialComputation 4 228 72374
WorkStealingComputation 4 228 409421
InitialComputation 4 229 64946
WorkStealingComputation 4 229 416893
InitialComputation 4 230 76993
WorkStealingComputation 4 230 404919
InitialComputation 4 231 117425
WorkStealingComputation 4 231 364480
InitialComputation 4 232 10732
WorkStealingComputation 4 232 471173
InitialComputation 4 233 357565
WorkStealingComputation 4 233 124373
InitialComputation 4 234 465023
WorkStealingComputation 4 234 16913
InitialComputation 4 235 26111
WorkStealingComputation 4 235 455789
InitialComputation 4 236 32275
WorkStealingComputation 4 236 449614
InitialComputation 4 237 315524
WorkStealingComputation 4 237 166362
InitialComputation 4 238 311991
WorkStealingComputation 4 238 169773
InitialComputation 4 239 76841
WorkStealingComputation 4 239 405010
InitialComputation 4 240 277337
WorkStealingComputation 4 240 204562
InitialComputation 4 241 200279
WorkStealingComputation 4 241 281611
InitialComputation 4 242 56756
WorkStealingComputation 4 242 425137
InitialComputation 4 243 348510
WorkStealingComputation 4 243 133432
InitialComputation 4 244 464578
WorkStealingComputation 4 244 17362
InitialComputation 4 245 438110
WorkStealingComputation 4 245 43790
InitialComputation 4 246 384241
WorkStealingComputation 4 246 97663
InitialComputation 4 247 298724
WorkStealingComputation 4 247 183176
InitialComputation 4 248 71410
WorkStealingComputation 4 248 410464
InitialComputation 4 249 62649
WorkStealingComputation 4 249 419273
InitialComputation 4 250 73593
WorkStealingComputation 4 250 408343
InitialComputation 4 251 193688
WorkStealingComputation 4 251 288244
InitialComputation 4 252 258018
WorkStealingComputation 4 252 223785
InitialComputation 4 253 320695
WorkStealingComputation 4 253 161241
InitialComputation 4 254 438568
WorkStealingComputation 4 254 43373
InitialComputation 4 255 250336
WorkStealingComputation 4 255 231563
InitialComputation 4 256 321107
WorkStealingComputation 4 256 160798
InitialComputation 4 257 274712
WorkStealingComputation 4 257 207188
InitialComputation 4 258 188404
WorkStealingComputation 4 258 293391
InitialComputation 4 259 315768
WorkStealingComputation 4 259 166055
InitialComputation 4 260 224223
WorkStealingComputation 4 260 257676
InitialComputation 4 261 304634
WorkStealingComputation 4 261 177231
InitialComputation 4 262 179368
WorkStealingComputation 4 262 302439
InitialComputation 4 263 175700
WorkStealingComputation 4 263 306239
InitialComputation 4 264 82054
WorkStealingComputation 4 264 399890
InitialComputation 4 265 480318
WorkStealingComputation 4 265 1556
InitialComputation 4 266 481327
WorkStealingComputation 4 266 577
InitialComputation 4 267 405158
WorkStealingComputation 4 267 76725
InitialComputation 4 268 283157
WorkStealingComputation 4 268 198637
InitialComputation 4 269 340686
WorkStealingComputation 4 269 141138
InitialComputation 4 270 253028
WorkStealingComputation 4 270 228872
InitialComputation 4 271 313372
WorkStealingComputation 4 271 168498
