breakdown step partitionid runtime
WorkStealingComputation 3 102 41831
InitialComputation 3 103 49
WorkStealingComputation 3 103 51420
InitialComputation 3 104 62
WorkStealingComputation 3 104 56152
InitialComputation 3 105 74
WorkStealingComputation 3 105 56432
InitialComputation 3 106 61
WorkStealingComputation 3 106 45991
InitialComputation 3 107 78
WorkStealingComputation 3 107 47415
InitialComputation 3 108 60
WorkStealingComputation 3 108 44137
InitialComputation 3 109 43
WorkStealingComputation 3 109 41688
InitialComputation 3 110 74
WorkStealingComputation 3 110 41918
InitialComputation 3 111 57
WorkStealingComputation 3 111 50675
InitialComputation 3 112 43
WorkStealingComputation 3 112 41830
InitialComputation 3 113 46
WorkStealingComputation 3 113 51424
InitialComputation 3 114 64
WorkStealingComputation 3 114 56157
InitialComputation 3 115 80
WorkStealingComputation 3 115 56425
InitialComputation 3 116 51
WorkStealingComputation 3 116 45986
InitialComputation 3 117 78
WorkStealingComputation 3 117 47416
InitialComputation 3 118 81
WorkStealingComputation 3 118 44144
InitialComputation 3 119 39
WorkStealingComputation 3 119 41690
InitialComputation 3 120 87
WorkStealingComputation 3 120 41931
InitialComputation 3 121 38
WorkStealingComputation 3 121 50649
InitialComputation 3 122 44
WorkStealingComputation 3 122 41831
InitialComputation 3 123 47
WorkStealingComputation 3 123 51424
InitialComputation 3 124 46
WorkStealingComputation 3 124 56175
InitialComputation 3 125 80
WorkStealingComputation 3 125 56422
InitialComputation 3 126 44
WorkStealingComputation 3 126 45989
InitialComputation 3 127 81
WorkStealingComputation 3 127 47410
InitialComputation 3 128 91
WorkStealingComputation 3 128 44130
InitialComputation 3 129 845
WorkStealingComputation 3 129 40933
InitialComputation 3 130 97
WorkStealingComputation 3 130 41914
InitialComputation 3 131 102
WorkStealingComputation 3 131 50631
InitialComputation 3 132 60
WorkStealingComputation 3 132 41833
InitialComputation 3 133 41
WorkStealingComputation 3 133 51408
InitialComputation 3 134 41
WorkStealingComputation 3 134 56157
InitialComputation 3 135 125
WorkStealingComputation 3 135 56376
InitialComputation 3 136 66
WorkStealingComputation 3 136 45994
InitialComputation 3 137 334
WorkStealingComputation 3 137 47162
InitialComputation 3 138 480
WorkStealingComputation 3 138 43752
InitialComputation 3 139 619
WorkStealingComputation 3 139 41141
InitialComputation 3 140 386
WorkStealingComputation 3 140 41660
InitialComputation 3 141 351
WorkStealingComputation 3 141 50357
InitialComputation 3 142 358
WorkStealingComputation 3 142 41510
InitialComputation 3 143 330
WorkStealingComputation 3 143 51062
InitialComputation 3 144 348
WorkStealingComputation 3 144 55860
InitialComputation 3 145 380
WorkStealingComputation 3 145 56139
InitialComputation 3 146 419
WorkStealingComputation 3 146 45613
InitialComputation 3 147 385
WorkStealingComputation 3 147 47104
InitialComputation 3 148 1045
WorkStealingComputation 3 148 43184
InitialComputation 3 149 1129
WorkStealingComputation 3 149 40631
InitialComputation 3 150 1105
WorkStealingComputation 3 150 40938
InitialComputation 3 151 1088
WorkStealingComputation 3 151 49637
InitialComputation 3 152 1051
WorkStealingComputation 3 152 40828
InitialComputation 3 153 1042
WorkStealingComputation 3 153 50407
InitialComputation 3 154 1023
WorkStealingComputation 3 154 55228
InitialComputation 3 155 975
WorkStealingComputation 3 155 55513
InitialComputation 3 156 938
WorkStealingComputation 3 156 45123
InitialComputation 3 157 1122
WorkStealingComputation 3 157 46358
InitialComputation 3 158 1092
WorkStealingComputation 3 158 43134
InitialComputation 3 159 1175
WorkStealingComputation 3 159 40608
InitialComputation 3 160 1088
WorkStealingComputation 3 160 40947
InitialComputation 3 161 1261
WorkStealingComputation 3 161 49448
InitialComputation 3 162 1080
WorkStealingComputation 3 162 40813
InitialComputation 3 163 1114
WorkStealingComputation 3 163 50367
InitialComputation 3 164 1080
WorkStealingComputation 3 164 55171
InitialComputation 3 165 1192
WorkStealingComputation 3 165 55295
InitialComputation 3 166 1070
WorkStealingComputation 3 166 44989
InitialComputation 3 167 1274
WorkStealingComputation 3 167 46242
InitialComputation 3 168 1196
WorkStealingComputation 3 168 43000
InitialComputation 3 169 1232
WorkStealingComputation 3 169 40558
InitialComputation 3 170 1183
WorkStealingComputation 3 170 40806
InitialComputation 3 171 216
WorkStealingComputation 3 171 50517
InitialComputation 3 172 1128
WorkStealingComputation 3 172 40756
InitialComputation 3 173 41673
WorkStealingComputation 3 173 9746
InitialComputation 3 174 1130
WorkStealingComputation 3 174 55122
InitialComputation 3 175 1108
WorkStealingComputation 3 175 55378
InitialComputation 3 176 1238
WorkStealingComputation 3 176 44801
InitialComputation 3 177 1526
WorkStealingComputation 3 177 45986
InitialComputation 3 178 1184
WorkStealingComputation 3 178 43052
InitialComputation 3 179 1187
WorkStealingComputation 3 179 40606
InitialComputation 3 180 1268
WorkStealingComputation 3 180 40751
InitialComputation 3 181 1156
WorkStealingComputation 3 181 49561
InitialComputation 3 182 1117
WorkStealingComputation 3 182 40768
InitialComputation 3 183 188
WorkStealingComputation 3 183 51309
InitialComputation 3 184 1316
WorkStealingComputation 3 184 54927
InitialComputation 3 185 1130
WorkStealingComputation 3 185 55390
InitialComputation 3 186 1323
WorkStealingComputation 3 186 44734
InitialComputation 3 187 1359
WorkStealingComputation 3 187 46138
InitialComputation 3 188 1210
WorkStealingComputation 3 188 43029
InitialComputation 3 189 1249
WorkStealingComputation 3 189 40557
InitialComputation 3 190 1105
WorkStealingComputation 3 190 40910
InitialComputation 3 191 1200
WorkStealingComputation 3 191 49505
InitialComputation 3 192 1111
WorkStealingComputation 3 192 40783
InitialComputation 3 193 983
WorkStealingComputation 3 193 50497
InitialComputation 3 194 1095
WorkStealingComputation 3 194 55153
InitialComputation 3 195 20627
WorkStealingComputation 3 195 35891
InitialComputation 3 196 20106
WorkStealingComputation 3 196 25938
InitialComputation 3 197 8904
WorkStealingComputation 3 197 38613
InitialComputation 3 198 1363
WorkStealingComputation 3 198 42885
InitialComputation 3 199 16024
WorkStealingComputation 3 199 25781
InitialComputation 3 200 22469
WorkStealingComputation 3 200 19564
InitialComputation 3 201 24455
WorkStealingComputation 3 201 26277
InitialComputation 3 202 4055
WorkStealingComputation 3 202 37839
InitialComputation 3 203 23791
WorkStealingComputation 3 203 27688
InitialComputation 3 204 25871
WorkStealingComputation 3 204 30373
InitialComputation 3 205 29009
WorkStealingComputation 3 205 27511
InitialComputation 3 206 2716
WorkStealingComputation 3 206 43375
InitialComputation 3 207 20466
WorkStealingComputation 3 207 27020
InitialComputation 3 208 9047
WorkStealingComputation 3 208 35197
InitialComputation 3 209 15624
WorkStealingComputation 3 209 26182
InitialComputation 3 210 21249
WorkStealingComputation 3 210 20795
InitialComputation 3 211 32316
WorkStealingComputation 3 211 18342
InitialComputation 3 212 18942
WorkStealingComputation 3 212 22951
InitialComputation 3 213 24653
WorkStealingComputation 3 213 26834
InitialComputation 3 214 27066
WorkStealingComputation 3 214 29189
InitialComputation 3 215 26404
WorkStealingComputation 3 215 30114
InitialComputation 3 216 1471
WorkStealingComputation 3 216 44637
InitialComputation 3 217 31695
WorkStealingComputation 3 217 15804
InitialComputation 3 218 8132
WorkStealingComputation 3 218 36113
InitialComputation 3 219 23098
WorkStealingComputation 3 219 18694
InitialComputation 3 220 20988
WorkStealingComputation 3 220 21059
InitialComputation 3 221 30007
WorkStealingComputation 3 221 20724
InitialComputation 3 222 41766
WorkStealingComputation 3 222 106
InitialComputation 3 223 5539
WorkStealingComputation 3 223 45956
InitialComputation 3 224 5831
WorkStealingComputation 3 224 50438
InitialComputation 3 225 47142
WorkStealingComputation 3 225 9371
InitialComputation 3 226 28458
WorkStealingComputation 3 226 17604
InitialComputation 3 227 35546
WorkStealingComputation 3 227 11959
InitialComputation 3 228 25232
WorkStealingComputation 3 228 18991
InitialComputation 3 229 33893
WorkStealingComputation 3 229 7890
InitialComputation 3 230 19898
WorkStealingComputation 3 230 22149
InitialComputation 3 231 34356
WorkStealingComputation 3 231 16364
InitialComputation 3 232 23269
WorkStealingComputation 3 232 18624
InitialComputation 3 233 21079
WorkStealingComputation 3 233 30415
InitialComputation 3 234 56200
WorkStealingComputation 3 234 42
InitialComputation 3 235 43585
WorkStealingComputation 3 235 12930
InitialComputation 3 236 46034
WorkStealingComputation 3 236 4
InitialComputation 3 237 22151
WorkStealingComputation 3 237 25358
InitialComputation 3 238 22808
WorkStealingComputation 3 238 21434
InitialComputation 3 239 10040
WorkStealingComputation 3 239 31767
InitialComputation 3 240 15338
WorkStealingComputation 3 240 26711
InitialComputation 3 241 41652
WorkStealingComputation 3 241 9054
InitialComputation 3 242 39696
WorkStealingComputation 3 242 2195
InitialComputation 3 243 38577
WorkStealingComputation 3 243 12902
InitialComputation 3 244 49188
WorkStealingComputation 3 244 7065
InitialComputation 3 245 34286
WorkStealingComputation 3 245 22234
InitialComputation 3 246 38774
WorkStealingComputation 3 246 7273
InitialComputation 3 247 32971
WorkStealingComputation 3 247 14536
InitialComputation 3 248 44188
WorkStealingComputation 3 248 15
InitialComputation 3 249 41779
WorkStealingComputation 3 249 3
InitialComputation 3 250 31410
WorkStealingComputation 3 250 10632
InitialComputation 3 251 26175
WorkStealingComputation 3 251 24557
InitialComputation 3 252 17995
WorkStealingComputation 3 252 23899
InitialComputation 3 253 51292
WorkStealingComputation 3 253 180
InitialComputation 3 254 33054
WorkStealingComputation 3 254 23212
InitialComputation 3 255 56475
WorkStealingComputation 3 255 35
InitialComputation 3 256 24573
WorkStealingComputation 3 256 21490
InitialComputation 3 257 47255
WorkStealingComputation 3 257 233
InitialComputation 3 258 33536
WorkStealingComputation 3 258 10681
InitialComputation 3 259 31333
WorkStealingComputation 3 259 10459
InitialComputation 3 260 40534
WorkStealingComputation 3 260 1506
InitialComputation 3 261 49238
WorkStealingComputation 3 261 1467
InitialComputation 3 262 31445
WorkStealingComputation 3 262 10447
InitialComputation 3 263 27428
WorkStealingComputation 3 263 24060
InitialComputation 3 264 36241
WorkStealingComputation 3 264 20016
InitialComputation 3 265 8053
WorkStealingComputation 3 265 48469
InitialComputation 3 266 9643
WorkStealingComputation 3 266 36421
InitialComputation 3 267 7700
WorkStealingComputation 3 267 39820
InitialComputation 3 268 7397
WorkStealingComputation 3 268 36851
InitialComputation 3 269 14445
WorkStealingComputation 3 269 27361
InitialComputation 3 270 41990
WorkStealingComputation 3 270 48
InitialComputation 3 271 50644
WorkStealingComputation 3 271 42
InitialComputation 3 272 3230
WorkStealingComputation 3 272 38665
InitialComputation 3 273 32300
WorkStealingComputation 3 273 19179
InitialComputation 3 274 18508
WorkStealingComputation 3 274 37755
InitialComputation 3 275 2105
WorkStealingComputation 3 275 54407
InitialComputation 3 276 1514
WorkStealingComputation 3 276 44552
InitialComputation 3 277 1393
WorkStealingComputation 3 277 46125
InitialComputation 3 278 197
WorkStealingComputation 3 278 44052
InitialComputation 3 279 152
WorkStealingComputation 3 279 41649
InitialComputation 4 0 62
WorkStealingComputation 4 0 272310
InitialComputation 4 1 42
WorkStealingComputation 4 1 340921
InitialComputation 4 2 50
WorkStealingComputation 4 2 299471
InitialComputation 4 3 62
WorkStealingComputation 4 3 439403
InitialComputation 4 4 64
WorkStealingComputation 4 4 595867
InitialComputation 4 5 49
WorkStealingComputation 4 5 473853
InitialComputation 4 6 52
WorkStealingComputation 4 6 511986
InitialComputation 4 7 47
WorkStealingComputation 4 7 402535
InitialComputation 4 8 45
WorkStealingComputation 4 8 303756
InitialComputation 4 9 41
WorkStealingComputation 4 9 335767
InitialComputation 4 10 55
WorkStealingComputation 4 10 272306
InitialComputation 4 11 176
WorkStealingComputation 4 11 340734
InitialComputation 4 12 43
WorkStealingComputation 4 12 299310
InitialComputation 4 13 48
WorkStealingComputation 4 13 439302
InitialComputation 4 14 43
WorkStealingComputation 4 14 595705
InitialComputation 4 15 53
WorkStealingComputation 4 15 473851
InitialComputation 4 16 53
WorkStealingComputation 4 16 511982
InitialComputation 4 17 46
WorkStealingComputation 4 17 402582
InitialComputation 4 18 86
WorkStealingComputation 4 18 303626
InitialComputation 4 19 44
WorkStealingComputation 4 19 335765
InitialComputation 4 20 50
WorkStealingComputation 4 20 272310
InitialComputation 4 21 178
WorkStealingComputation 4 21 340736
InitialComputation 4 22 42
WorkStealingComputation 4 22 299369
InitialComputation 4 23 49
WorkStealingComputation 4 23 439302
InitialComputation 4 24 43
WorkStealingComputation 4 24 595706
InitialComputation 4 25 51
WorkStealingComputation 4 25 473851
InitialComputation 4 26 53
WorkStealingComputation 4 26 511935
InitialComputation 4 27 54
WorkStealingComputation 4 27 402518
InitialComputation 4 28 88
WorkStealingComputation 4 28 303703
InitialComputation 4 29 46
WorkStealingComputation 4 29 335765
InitialComputation 4 30 55
WorkStealingComputation 4 30 272306
InitialComputation 4 31 164
WorkStealingComputation 4 31 340756
InitialComputation 4 32 46
WorkStealingComputation 4 32 299308
InitialComputation 4 33 48
WorkStealingComputation 4 33 439294
InitialComputation 4 34 59
WorkStealingComputation 4 34 595661
InitialComputation 4 35 67
WorkStealingComputation 4 35 473840
InitialComputation 4 36 65
WorkStealingComputation 4 36 511878
InitialComputation 4 37 57
WorkStealingComputation 4 37 402515
InitialComputation 4 38 50
WorkStealingComputation 4 38 303742
InitialComputation 4 39 63
WorkStealingComputation 4 39 335744
InitialComputation 4 40 61
WorkStealingComputation 4 40 272301
InitialComputation 4 41 178
WorkStealingComputation 4 41 340741
InitialComputation 4 42 53
WorkStealingComputation 4 42 299228
InitialComputation 4 43 48
WorkStealingComputation 4 43 439366
InitialComputation 4 44 52
WorkStealingComputation 4 44 595669
InitialComputation 4 45 56
WorkStealingComputation 4 45 473847
InitialComputation 4 46 57
WorkStealingComputation 4 46 511932
InitialComputation 4 47 53
WorkStealingComputation 4 47 402518
InitialComputation 4 48 93
WorkStealingComputation 4 48 303694
InitialComputation 4 49 52
WorkStealingComputation 4 49 335756
InitialComputation 4 50 55
WorkStealingComputation 4 50 272305
InitialComputation 4 51 134
WorkStealingComputation 4 51 340786
InitialComputation 4 52 45
WorkStealingComputation 4 52 299367
InitialComputation 4 53 44
WorkStealingComputation 4 53 439325
InitialComputation 4 54 50
WorkStealingComputation 4 54 595761
InitialComputation 4 55 55
WorkStealingComputation 4 55 473846
InitialComputation 4 56 44
WorkStealingComputation 4 56 511946
InitialComputation 4 57 45
WorkStealingComputation 4 57 402525
InitialComputation 4 58 42
WorkStealingComputation 4 58 303740
InitialComputation 4 59 39
WorkStealingComputation 4 59 335768
InitialComputation 4 60 44
WorkStealingComputation 4 60 272315
InitialComputation 4 61 154
WorkStealingComputation 4 61 340760
InitialComputation 4 62 37
WorkStealingComputation 4 62 299418
InitialComputation 4 63 42
WorkStealingComputation 4 63 439309
InitialComputation 4 64 41
WorkStealingComputation 4 64 595783
InitialComputation 4 65 56
WorkStealingComputation 4 65 473849
InitialComputation 4 66 44
WorkStealingComputation 4 66 511980
InitialComputation 4 67 42
WorkStealingComputation 4 67 402528
InitialComputation 4 68 37
WorkStealingComputation 4 68 303745
InitialComputation 4 69 38
WorkStealingComputation 4 69 335771
InitialComputation 4 70 46
WorkStealingComputation 4 70 272315
InitialComputation 4 71 123
WorkStealingComputation 4 71 340790
InitialComputation 4 72 40
WorkStealingComputation 4 72 299313
InitialComputation 4 73 42
WorkStealingComputation 4 73 439302
InitialComputation 4 74 42
WorkStealingComputation 4 74 595782
InitialComputation 4 75 43
WorkStealingComputation 4 75 473855
InitialComputation 4 76 38
WorkStealingComputation 4 76 511988
InitialComputation 4 77 54
WorkStealingComputation 4 77 402497
InitialComputation 4 78 38
WorkStealingComputation 4 78 303743
InitialComputation 4 79 48
WorkStealingComputation 4 79 335763
InitialComputation 4 80 48
WorkStealingComputation 4 80 272311
InitialComputation 4 81 185
WorkStealingComputation 4 81 340728
InitialComputation 4 82 36
WorkStealingComputation 4 82 299464
InitialComputation 4 83 41
WorkStealingComputation 4 83 439302
InitialComputation 4 84 40
WorkStealingComputation 4 84 595772
InitialComputation 4 85 45
WorkStealingComputation 4 85 473856
InitialComputation 4 86 41
WorkStealingComputation 4 86 511985
InitialComputation 4 87 42
WorkStealingComputation 4 87 402527
InitialComputation 4 88 44
WorkStealingComputation 4 88 303714
InitialComputation 4 89 40
WorkStealingComputation 4 89 335764
InitialComputation 4 90 51
WorkStealingComputation 4 90 272312
InitialComputation 4 91 168
WorkStealingComputation 4 91 340744
InitialComputation 4 92 38
WorkStealingComputation 4 92 299280
InitialComputation 4 93 42
WorkStealingComputation 4 93 439300
InitialComputation 4 94 38
WorkStealingComputation 4 94 595772
InitialComputation 4 95 47
WorkStealingComputation 4 95 473854
InitialComputation 4 96 66
WorkStealingComputation 4 96 511871
InitialComputation 4 97 66
WorkStealingComputation 4 97 402500
InitialComputation 4 98 42
WorkStealingComputation 4 98 303716
InitialComputation 4 99 53
WorkStealingComputation 4 99 335753
InitialComputation 4 100 41
WorkStealingComputation 4 100 272315
InitialComputation 4 101 154
WorkStealingComputation 4 101 340757
InitialComputation 4 102 40
WorkStealingComputation 4 102 299278
InitialComputation 4 103 74
WorkStealingComputation 4 103 439256
InitialComputation 4 104 39
WorkStealingComputation 4 104 595745
InitialComputation 4 105 48
WorkStealingComputation 4 105 473856
InitialComputation 4 106 45
WorkStealingComputation 4 106 511992
InitialComputation 4 107 43
WorkStealingComputation 4 107 402524
InitialComputation 4 108 40
WorkStealingComputation 4 108 303719
InitialComputation 4 109 76
WorkStealingComputation 4 109 335781
InitialComputation 4 110 51
WorkStealingComputation 4 110 272313
InitialComputation 4 111 124
WorkStealingComputation 4 111 340788
InitialComputation 4 112 40
WorkStealingComputation 4 112 299278
InitialComputation 4 113 57
WorkStealingComputation 4 113 439405
InitialComputation 4 114 88
WorkStealingComputation 4 114 595697
InitialComputation 4 115 94
WorkStealingComputation 4 115 473804
InitialComputation 4 116 72
WorkStealingComputation 4 116 511885
InitialComputation 4 117 51
WorkStealingComputation 4 117 402588
InitialComputation 4 118 83
WorkStealingComputation 4 118 303640
InitialComputation 4 119 46
WorkStealingComputation 4 119 335759
InitialComputation 4 120 53
WorkStealingComputation 4 120 272313
InitialComputation 4 121 61
WorkStealingComputation 4 121 340711
InitialComputation 4 122 37
WorkStealingComputation 4 122 299417
InitialComputation 4 123 42
WorkStealingComputation 4 123 439300
InitialComputation 4 124 43
WorkStealingComputation 4 124 595706
InitialComputation 4 125 69
WorkStealingComputation 4 125 473830
InitialComputation 4 126 80
WorkStealingComputation 4 126 511990
InitialComputation 4 127 48
WorkStealingComputation 4 127 402582
InitialComputation 4 128 40
WorkStealingComputation 4 128 303839
InitialComputation 4 129 1136
WorkStealingComputation 4 129 334731
InitialComputation 4 130 52
WorkStealingComputation 4 130 272313
InitialComputation 4 131 211
WorkStealingComputation 4 131 340700
InitialComputation 4 132 41
WorkStealingComputation 4 132 299470
InitialComputation 4 133 41
WorkStealingComputation 4 133 439289
InitialComputation 4 134 43
WorkStealingComputation 4 134 595741
InitialComputation 4 135 74
WorkStealingComputation 4 135 473833
InitialComputation 4 136 77
WorkStealingComputation 4 136 511992
InitialComputation 4 137 294
WorkStealingComputation 4 137 402346
InitialComputation 4 138 324
WorkStealingComputation 4 138 303555
InitialComputation 4 139 366
WorkStealingComputation 4 139 335428
InitialComputation 4 140 337
WorkStealingComputation 4 140 272030
InitialComputation 4 141 490
WorkStealingComputation 4 141 340519
InitialComputation 4 142 616
WorkStealingComputation 4 142 298674
InitialComputation 4 143 343
WorkStealingComputation 4 143 439025
InitialComputation 4 144 380
WorkStealingComputation 4 144 595517
InitialComputation 4 145 394
WorkStealingComputation 4 145 473512
InitialComputation 4 146 679
WorkStealingComputation 4 146 511392
InitialComputation 4 147 376
WorkStealingComputation 4 147 402251
InitialComputation 4 148 928
WorkStealingComputation 4 148 302942
InitialComputation 4 149 1091
WorkStealingComputation 4 149 334776
InitialComputation 4 150 925
WorkStealingComputation 4 150 271441
InitialComputation 4 151 961
WorkStealingComputation 4 151 340013
InitialComputation 4 152 1339
WorkStealingComputation 4 152 298162
InitialComputation 4 153 1135
WorkStealingComputation 4 153 438322
InitialComputation 4 154 886
WorkStealingComputation 4 154 595000
InitialComputation 4 155 887
WorkStealingComputation 4 155 473019
InitialComputation 4 156 1277
WorkStealingComputation 4 156 510661
InitialComputation 4 157 1155
WorkStealingComputation 4 157 401437
InitialComputation 4 158 1345
WorkStealingComputation 4 158 302524
InitialComputation 4 159 1217
WorkStealingComputation 4 159 334565
InitialComputation 4 160 1169
WorkStealingComputation 4 160 271197
InitialComputation 4 161 1066
WorkStealingComputation 4 161 339943
InitialComputation 4 162 1166
WorkStealingComputation 4 162 298334
InitialComputation 4 163 1341
WorkStealingComputation 4 163 438121
InitialComputation 4 164 1258
WorkStealingComputation 4 164 594628
InitialComputation 4 165 925
WorkStealingComputation 4 165 472981
InitialComputation 4 166 1404
WorkStealingComputation 4 166 510542
InitialComputation 4 167 1181
WorkStealingComputation 4 167 401411
InitialComputation 4 168 1036
WorkStealingComputation 4 168 302832
InitialComputation 4 169 1179
WorkStealingComputation 4 169 334604
InitialComputation 4 170 1085
WorkStealingComputation 4 170 271280
InitialComputation 4 171 1129
WorkStealingComputation 4 171 339855
InitialComputation 4 172 1225
WorkStealingComputation 4 172 298184
InitialComputation 4 173 33965
WorkStealingComputation 4 173 405497
InitialComputation 4 174 926
WorkStealingComputation 4 174 594958
InitialComputation 4 175 991
WorkStealingComputation 4 175 472915
InitialComputation 4 176 1656
WorkStealingComputation 4 176 510303
InitialComputation 4 177 1386
WorkStealingComputation 4 177 401283
InitialComputation 4 178 1207
WorkStealingComputation 4 178 302672
InitialComputation 4 179 1237
WorkStealingComputation 4 179 334556
InitialComputation 4 180 1222
WorkStealingComputation 4 180 271144
InitialComputation 4 181 1325
WorkStealingComputation 4 181 339682
InitialComputation 4 182 1258
WorkStealingComputation 4 182 298120
InitialComputation 4 183 1105
WorkStealingComputation 4 183 438248
InitialComputation 4 184 1185
WorkStealingComputation 4 184 594658
InitialComputation 4 185 1005
WorkStealingComputation 4 185 472900
InitialComputation 4 186 1648
WorkStealingComputation 4 186 510423
InitialComputation 4 187 1260
WorkStealingComputation 4 187 401331
InitialComputation 4 188 1237
WorkStealingComputation 4 188 302679
InitialComputation 4 189 1235
WorkStealingComputation 4 189 334573
InitialComputation 4 190 1158
WorkStealingComputation 4 190 271212
InitialComputation 4 191 1097
WorkStealingComputation 4 191 339818
InitialComputation 4 192 1394
WorkStealingComputation 4 192 298063
InitialComputation 4 193 1207
WorkStealingComputation 4 193 438255
InitialComputation 4 194 909
WorkStealingComputation 4 194 594934
InitialComputation 4 195 26614
WorkStealingComputation 4 195 447291
InitialComputation 4 196 26578
WorkStealingComputation 4 196 485379
InitialComputation 4 197 28472
WorkStealingComputation 4 197 374168
InitialComputation 4 198 27454
WorkStealingComputation 4 198 276370
InitialComputation 4 199 32232
WorkStealingComputation 4 199 303635
InitialComputation 4 200 22068
WorkStealingComputation 4 200 250301
InitialComputation 4 201 28775
WorkStealingComputation 4 201 312197
InitialComputation 4 202 20242
WorkStealingComputation 4 202 279137
InitialComputation 4 203 21995
WorkStealingComputation 4 203 417468
InitialComputation 4 204 20075
WorkStealingComputation 4 204 575822
InitialComputation 4 205 29617
WorkStealingComputation 4 205 444287
InitialComputation 4 206 37624
WorkStealingComputation 4 206 474334
InitialComputation 4 207 20281
WorkStealingComputation 4 207 382309
InitialComputation 4 208 29044
WorkStealingComputation 4 208 274780
InitialComputation 4 209 51972
WorkStealingComputation 4 209 283886
InitialComputation 4 210 27455
WorkStealingComputation 4 210 244914
InitialComputation 4 211 24452
WorkStealingComputation 4 211 316521
InitialComputation 4 212 31495
WorkStealingComputation 4 212 267884
InitialComputation 4 213 30378
WorkStealingComputation 4 213 409082
InitialComputation 4 214 37858
WorkStealingComputation 4 214 558040
InitialComputation 4 215 36876
WorkStealingComputation 4 215 437024
InitialComputation 4 216 40900
WorkStealingComputation 4 216 471043
InitialComputation 4 217 2285
WorkStealingComputation 4 217 400389
InitialComputation 4 218 28405
WorkStealingComputation 4 218 275418
InitialComputation 4 219 1816
WorkStealingComputation 4 219 334053
InitialComputation 4 220 2584
WorkStealingComputation 4 220 269786
InitialComputation 4 221 108375
WorkStealingComputation 4 221 232544
InitialComputation 4 222 35802
WorkStealingComputation 4 222 263717
InitialComputation 4 223 37033
WorkStealingComputation 4 223 402424
InitialComputation 4 224 84803
WorkStealingComputation 4 224 511039
InitialComputation 4 225 110744
WorkStealingComputation 4 225 363163
InitialComputation 4 226 10510
WorkStealingComputation 4 226 501565
InitialComputation 4 227 92041
WorkStealingComputation 4 227 310541
InitialComputation 4 228 46860
WorkStealingComputation 4 228 257054
InitialComputation 4 229 128733
WorkStealingComputation 4 229 207079
InitialComputation 4 230 105182
WorkStealingComputation 4 230 167186
InitialComputation 4 231 47653
WorkStealingComputation 4 231 293357
InitialComputation 4 232 203236
WorkStealingComputation 4 232 96044
InitialComputation 4 233 319257
WorkStealingComputation 4 233 120111
InitialComputation 4 234 104889
WorkStealingComputation 4 234 490936
InitialComputation 4 235 218433
WorkStealingComputation 4 235 255470
InitialComputation 4 236 158794
WorkStealingComputation 4 236 353279
InitialComputation 4 237 89747
WorkStealingComputation 4 237 312843
InitialComputation 4 238 42973
WorkStealingComputation 4 238 260944
InitialComputation 4 239 290947
WorkStealingComputation 4 239 44913
InitialComputation 4 240 224425
WorkStealingComputation 4 240 47943
InitialComputation 4 241 68563
WorkStealingComputation 4 241 272401
InitialComputation 4 242 32684
WorkStealingComputation 4 242 266836
InitialComputation 4 243 104652
WorkStealingComputation 4 243 334804
InitialComputation 4 244 180035
WorkStealingComputation 4 244 415790
InitialComputation 4 245 473814
WorkStealingComputation 4 245 85
InitialComputation 4 246 511006
WorkStealingComputation 4 246 1063
InitialComputation 4 247 63971
WorkStealingComputation 4 247 338698
InitialComputation 4 248 104611
WorkStealingComputation 4 248 199191
InitialComputation 4 249 288103
WorkStealingComputation 4 249 47765
InitialComputation 4 250 269769
WorkStealingComputation 4 250 2598
InitialComputation 4 251 223881
WorkStealingComputation 4 251 117078
InitialComputation 4 252 151825
WorkStealingComputation 4 252 147693
InitialComputation 4 253 288806
WorkStealingComputation 4 253 150607
InitialComputation 4 254 585256
WorkStealingComputation 4 254 10567
InitialComputation 4 255 210294
WorkStealingComputation 4 255 263613
InitialComputation 4 256 464943
WorkStealingComputation 4 256 47128
InitialComputation 4 257 312464
WorkStealingComputation 4 257 90123
InitialComputation 4 258 218891
WorkStealingComputation 4 258 84911
InitialComputation 4 259 234266
WorkStealingComputation 4 259 101601
InitialComputation 4 260 158665
WorkStealingComputation 4 260 113705
InitialComputation 4 261 337143
WorkStealingComputation 4 261 3777
InitialComputation 4 262 292097
WorkStealingComputation 4 262 7414
InitialComputation 4 263 439260
WorkStealingComputation 4 263 90
InitialComputation 4 264 87565
WorkStealingComputation 4 264 508372
InitialComputation 4 265 300173
WorkStealingComputation 4 265 173728
InitialComputation 4 266 145109
WorkStealingComputation 4 266 366964
InitialComputation 4 267 402489
WorkStealingComputation 4 267 91
InitialComputation 4 268 300514
WorkStealingComputation 4 268 3288
InitialComputation 4 269 334227
WorkStealingComputation 4 269 1593
InitialComputation 4 270 189910
WorkStealingComputation 4 270 82458
InitialComputation 4 271 42237
WorkStealingComputation 4 271 298774
InitialComputation 4 272 299010
WorkStealingComputation 4 272 502
InitialComputation 4 273 204041
WorkStealingComputation 4 273 235372
InitialComputation 4 274 61013
WorkStealingComputation 4 274 534804
InitialComputation 4 275 2207
WorkStealingComputation 4 275 471693
InitialComputation 4 276 2162
WorkStealingComputation 4 276 509909
InitialComputation 4 277 1402
WorkStealingComputation 4 277 401179
InitialComputation 4 278 273
WorkStealingComputation 4 278 303528
InitialComputation 4 279 154
WorkStealingComputation 4 279 335668
