breakdown step partitionid runtime
WorkStealingComputation 3 83 147065
InitialComputation 3 84 72
WorkStealingComputation 3 84 147155
InitialComputation 3 85 90
WorkStealingComputation 3 85 147105
InitialComputation 3 86 77
WorkStealingComputation 3 86 147054
InitialComputation 3 87 58
WorkStealingComputation 3 87 147114
InitialComputation 3 88 129
WorkStealingComputation 3 88 147072
InitialComputation 3 89 41
WorkStealingComputation 3 89 147125
InitialComputation 3 90 117
WorkStealingComputation 3 90 147103
InitialComputation 3 91 60
WorkStealingComputation 3 91 147160
InitialComputation 3 92 77
WorkStealingComputation 3 92 147139
InitialComputation 3 93 40
WorkStealingComputation 3 93 147084
InitialComputation 3 94 49
WorkStealingComputation 3 94 147144
InitialComputation 3 95 68
WorkStealingComputation 3 95 147122
InitialComputation 3 96 61
WorkStealingComputation 3 96 147096
InitialComputation 3 97 51
WorkStealingComputation 3 97 147133
InitialComputation 3 98 90
WorkStealingComputation 3 98 147090
InitialComputation 3 99 52
WorkStealingComputation 3 99 147157
InitialComputation 3 100 74
WorkStealingComputation 3 100 147092
InitialComputation 3 101 63
WorkStealingComputation 3 101 147132
InitialComputation 3 102 105
WorkStealingComputation 3 102 147093
InitialComputation 3 103 44
WorkStealingComputation 3 103 147107
InitialComputation 3 104 72
WorkStealingComputation 3 104 147156
InitialComputation 3 105 67
WorkStealingComputation 3 105 147118
InitialComputation 3 106 89
WorkStealingComputation 3 106 147074
InitialComputation 3 107 43
WorkStealingComputation 3 107 147094
InitialComputation 3 108 119
WorkStealingComputation 3 108 147089
InitialComputation 3 109 40
WorkStealingComputation 3 109 147165
InitialComputation 3 110 83
WorkStealingComputation 3 110 147090
InitialComputation 3 111 62
WorkStealingComputation 3 111 147175
InitialComputation 3 112 40
WorkStealingComputation 3 112 147184
InitialComputation 3 113 60
WorkStealingComputation 3 113 147123
InitialComputation 3 114 89
WorkStealingComputation 3 114 147130
InitialComputation 3 115 55
WorkStealingComputation 3 115 147119
InitialComputation 3 116 70
WorkStealingComputation 3 116 147065
InitialComputation 3 117 45
WorkStealingComputation 3 117 147121
InitialComputation 3 118 114
WorkStealingComputation 3 118 147133
InitialComputation 3 119 39
WorkStealingComputation 3 119 147146
InitialComputation 3 120 104
WorkStealingComputation 3 120 147103
InitialComputation 3 121 68
WorkStealingComputation 3 121 147146
InitialComputation 3 122 42
WorkStealingComputation 3 122 147191
InitialComputation 3 123 61
WorkStealingComputation 3 123 147135
InitialComputation 3 124 66
WorkStealingComputation 3 124 147149
InitialComputation 3 125 96
WorkStealingComputation 3 125 147150
InitialComputation 3 126 66
WorkStealingComputation 3 126 147120
InitialComputation 3 127 83
WorkStealingComputation 3 127 147126
InitialComputation 3 128 114
WorkStealingComputation 3 128 147079
InitialComputation 3 129 706
WorkStealingComputation 3 129 146475
InitialComputation 3 130 118
WorkStealingComputation 3 130 147077
InitialComputation 3 131 99
WorkStealingComputation 3 131 147114
InitialComputation 3 132 39
WorkStealingComputation 3 132 147194
InitialComputation 3 133 43
WorkStealingComputation 3 133 147118
InitialComputation 3 134 85
WorkStealingComputation 3 134 147155
InitialComputation 3 135 58
WorkStealingComputation 3 135 147116
InitialComputation 3 136 48
WorkStealingComputation 3 136 147132
InitialComputation 3 137 290
WorkStealingComputation 3 137 146920
InitialComputation 3 138 386
WorkStealingComputation 3 138 146819
InitialComputation 3 139 350
WorkStealingComputation 3 139 146841
InitialComputation 3 140 381
WorkStealingComputation 3 140 146849
InitialComputation 3 141 345
WorkStealingComputation 3 141 146885
InitialComputation 3 142 368
WorkStealingComputation 3 142 146840
InitialComputation 3 143 340
WorkStealingComputation 3 143 146767
InitialComputation 3 144 357
WorkStealingComputation 3 144 146875
InitialComputation 3 145 369
WorkStealingComputation 3 145 146865
InitialComputation 3 146 381
WorkStealingComputation 3 146 146832
InitialComputation 3 147 359
WorkStealingComputation 3 147 146816
InitialComputation 3 148 1211
WorkStealingComputation 3 148 146007
InitialComputation 3 149 866
WorkStealingComputation 3 149 146297
InitialComputation 3 150 845
WorkStealingComputation 3 150 146377
InitialComputation 3 151 989
WorkStealingComputation 3 151 146255
InitialComputation 3 152 973
WorkStealingComputation 3 152 146257
InitialComputation 3 153 960
WorkStealingComputation 3 153 146212
InitialComputation 3 154 830
WorkStealingComputation 3 154 146401
InitialComputation 3 155 825
WorkStealingComputation 3 155 146415
InitialComputation 3 156 1083
WorkStealingComputation 3 156 146121
InitialComputation 3 157 821
WorkStealingComputation 3 157 146386
InitialComputation 3 158 1147
WorkStealingComputation 3 158 146109
InitialComputation 3 159 893
WorkStealingComputation 3 159 146331
InitialComputation 3 160 1072
WorkStealingComputation 3 160 146154
InitialComputation 3 161 1168
WorkStealingComputation 3 161 146084
InitialComputation 3 162 1043
WorkStealingComputation 3 162 146178
InitialComputation 3 163 1239
WorkStealingComputation 3 163 145921
InitialComputation 3 164 1023
WorkStealingComputation 3 164 146207
InitialComputation 3 165 1022
WorkStealingComputation 3 165 146190
InitialComputation 3 166 1076
WorkStealingComputation 3 166 146152
InitialComputation 3 167 1032
WorkStealingComputation 3 167 146143
InitialComputation 3 168 1125
WorkStealingComputation 3 168 146081
InitialComputation 3 169 1122
WorkStealingComputation 3 169 146098
InitialComputation 3 170 1059
WorkStealingComputation 3 170 146151
InitialComputation 3 171 1078
WorkStealingComputation 3 171 146111
InitialComputation 3 172 1093
WorkStealingComputation 3 172 146129
InitialComputation 3 173 34682
WorkStealingComputation 3 173 112489
InitialComputation 3 174 903
WorkStealingComputation 3 174 146342
InitialComputation 3 175 1120
WorkStealingComputation 3 175 146080
InitialComputation 3 176 1061
WorkStealingComputation 3 176 146175
InitialComputation 3 177 1358
WorkStealingComputation 3 177 145866
InitialComputation 3 178 1228
WorkStealingComputation 3 178 145975
InitialComputation 3 179 920
WorkStealingComputation 3 179 146309
InitialComputation 3 180 1131
WorkStealingComputation 3 180 146060
InitialComputation 3 181 1222
WorkStealingComputation 3 181 145977
InitialComputation 3 182 1099
WorkStealingComputation 3 182 146135
InitialComputation 3 183 1017
WorkStealingComputation 3 183 146199
InitialComputation 3 184 1241
WorkStealingComputation 3 184 146003
InitialComputation 3 185 879
WorkStealingComputation 3 185 146359
InitialComputation 3 186 1110
WorkStealingComputation 3 186 146117
InitialComputation 3 187 1144
WorkStealingComputation 3 187 146029
InitialComputation 3 188 1052
WorkStealingComputation 3 188 146160
InitialComputation 3 189 956
WorkStealingComputation 3 189 146277
InitialComputation 3 190 917
WorkStealingComputation 3 190 146285
InitialComputation 3 191 1117
WorkStealingComputation 3 191 146130
InitialComputation 3 192 1166
WorkStealingComputation 3 192 146077
InitialComputation 3 193 992
WorkStealingComputation 3 193 146221
InitialComputation 3 194 1060
WorkStealingComputation 3 194 146186
InitialComputation 3 195 20725
WorkStealingComputation 3 195 126502
InitialComputation 3 196 22478
WorkStealingComputation 3 196 124737
InitialComputation 3 197 24907
WorkStealingComputation 3 197 122271
InitialComputation 3 198 16481
WorkStealingComputation 3 198 130771
InitialComputation 3 199 20306
WorkStealingComputation 3 199 126912
InitialComputation 3 200 20014
WorkStealingComputation 3 200 127204
InitialComputation 3 201 24990
WorkStealingComputation 3 201 122247
InitialComputation 3 202 19968
WorkStealingComputation 3 202 127253
InitialComputation 3 203 21884
WorkStealingComputation 3 203 125248
InitialComputation 3 204 17043
WorkStealingComputation 3 204 130205
InitialComputation 3 205 28167
WorkStealingComputation 3 205 119054
InitialComputation 3 206 23983
WorkStealingComputation 3 206 123187
InitialComputation 3 207 18369
WorkStealingComputation 3 207 128813
InitialComputation 3 208 24273
WorkStealingComputation 3 208 122941
InitialComputation 3 209 35738
WorkStealingComputation 3 209 111469
InitialComputation 3 210 21628
WorkStealingComputation 3 210 125559
InitialComputation 3 211 25566
WorkStealingComputation 3 211 121690
InitialComputation 3 212 22957
WorkStealingComputation 3 212 124280
InitialComputation 3 213 26214
WorkStealingComputation 3 213 120957
InitialComputation 3 214 21161
WorkStealingComputation 3 214 126055
InitialComputation 3 215 25831
WorkStealingComputation 3 215 121400
InitialComputation 3 216 23507
WorkStealingComputation 3 216 123686
InitialComputation 3 217 29161
WorkStealingComputation 3 217 118079
InitialComputation 3 218 18568
WorkStealingComputation 3 218 128709
InitialComputation 3 219 21369
WorkStealingComputation 3 219 125831
InitialComputation 3 220 35787
WorkStealingComputation 3 220 111433
InitialComputation 3 221 80593
WorkStealingComputation 3 221 66656
InitialComputation 3 222 55104
WorkStealingComputation 3 222 92130
InitialComputation 3 223 85069
WorkStealingComputation 3 223 62102
InitialComputation 3 224 59818
WorkStealingComputation 3 224 87427
InitialComputation 3 225 73653
WorkStealingComputation 3 225 73561
InitialComputation 3 226 69786
WorkStealingComputation 3 226 77378
InitialComputation 3 227 82084
WorkStealingComputation 3 227 65147
InitialComputation 3 228 54537
WorkStealingComputation 3 228 92676
InitialComputation 3 229 62143
WorkStealingComputation 3 229 85086
InitialComputation 3 230 70348
WorkStealingComputation 3 230 76870
InitialComputation 3 231 91449
WorkStealingComputation 3 231 55800
InitialComputation 3 232 90518
WorkStealingComputation 3 232 56707
InitialComputation 3 233 78381
WorkStealingComputation 3 233 68835
InitialComputation 3 234 110182
WorkStealingComputation 3 234 37054
InitialComputation 3 235 78981
WorkStealingComputation 3 235 68251
InitialComputation 3 236 130140
WorkStealingComputation 3 236 17048
InitialComputation 3 237 128715
WorkStealingComputation 3 237 18474
InitialComputation 3 238 98489
WorkStealingComputation 3 238 48754
InitialComputation 3 239 123608
WorkStealingComputation 3 239 23611
InitialComputation 3 240 110057
WorkStealingComputation 3 240 37160
InitialComputation 3 241 138994
WorkStealingComputation 3 241 8256
InitialComputation 3 242 136458
WorkStealingComputation 3 242 10772
InitialComputation 3 243 101254
WorkStealingComputation 3 243 45950
InitialComputation 3 244 146920
WorkStealingComputation 3 244 315
InitialComputation 3 245 133475
WorkStealingComputation 3 245 13738
InitialComputation 3 246 118591
WorkStealingComputation 3 246 28608
InitialComputation 3 247 108803
WorkStealingComputation 3 247 38413
InitialComputation 3 248 123747
WorkStealingComputation 3 248 23508
InitialComputation 3 249 81816
WorkStealingComputation 3 249 65430
InitialComputation 3 250 80601
WorkStealingComputation 3 250 66583
InitialComputation 3 251 130880
WorkStealingComputation 3 251 16341
InitialComputation 3 252 108629
WorkStealingComputation 3 252 38605
InitialComputation 3 253 140651
WorkStealingComputation 3 253 6562
InitialComputation 3 254 140482
WorkStealingComputation 3 254 6753
InitialComputation 3 255 106960
WorkStealingComputation 3 255 40264
InitialComputation 3 256 83827
WorkStealingComputation 3 256 63342
InitialComputation 3 257 119322
WorkStealingComputation 3 257 27897
InitialComputation 3 258 105087
WorkStealingComputation 3 258 42145
InitialComputation 3 259 116245
WorkStealingComputation 3 259 30961
InitialComputation 3 260 116377
WorkStealingComputation 3 260 30843
InitialComputation 3 261 82869
WorkStealingComputation 3 261 64388
InitialComputation 3 262 122629
WorkStealingComputation 3 262 24617
InitialComputation 3 263 127998
WorkStealingComputation 3 263 19199
InitialComputation 3 264 73664
WorkStealingComputation 3 264 73574
InitialComputation 3 265 110201
WorkStealingComputation 3 265 37020
InitialComputation 3 266 103225
WorkStealingComputation 3 266 44027
InitialComputation 3 267 60461
WorkStealingComputation 3 267 86788
InitialComputation 3 268 89685
WorkStealingComputation 3 268 57526
InitialComputation 3 269 81718
WorkStealingComputation 3 269 65494
InitialComputation 3 270 67627
WorkStealingComputation 3 270 79601
InitialComputation 3 271 71581
WorkStealingComputation 3 271 75640
InitialComputation 3 272 56104
WorkStealingComputation 3 272 91145
InitialComputation 3 273 30445
WorkStealingComputation 3 273 116739
InitialComputation 3 274 16278
WorkStealingComputation 3 274 130970
InitialComputation 3 275 2008
WorkStealingComputation 3 275 145166
InitialComputation 3 276 1606
WorkStealingComputation 3 276 145605
InitialComputation 3 277 1185
WorkStealingComputation 3 277 146073
InitialComputation 3 278 336
WorkStealingComputation 3 278 146899
InitialComputation 3 279 150
WorkStealingComputation 3 279 147076
InitialComputation 4 0 82
WorkStealingComputation 4 0 559457
InitialComputation 4 1 71
WorkStealingComputation 4 1 559486
InitialComputation 4 2 50
WorkStealingComputation 4 2 559466
InitialComputation 4 3 66
WorkStealingComputation 4 3 559534
InitialComputation 4 4 76
WorkStealingComputation 4 4 559506
InitialComputation 4 5 90
WorkStealingComputation 4 5 559535
InitialComputation 4 6 46
WorkStealingComputation 4 6 559570
InitialComputation 4 7 88
WorkStealingComputation 4 7 559378
InitialComputation 4 8 42
WorkStealingComputation 4 8 559477
InitialComputation 4 9 48
WorkStealingComputation 4 9 559462
InitialComputation 4 10 80
WorkStealingComputation 4 10 559441
InitialComputation 4 11 42
WorkStealingComputation 4 11 559400
InitialComputation 4 12 85
WorkStealingComputation 4 12 559370
InitialComputation 4 13 48
WorkStealingComputation 4 13 559464
InitialComputation 4 14 45
WorkStealingComputation 4 14 559436
InitialComputation 4 15 45
WorkStealingComputation 4 15 559480
InitialComputation 4 16 50
WorkStealingComputation 4 16 559573
InitialComputation 4 17 44
WorkStealingComputation 4 17 559460
InitialComputation 4 18 46
WorkStealingComputation 4 18 559488
InitialComputation 4 19 46
WorkStealingComputation 4 19 559469
InitialComputation 4 20 82
WorkStealingComputation 4 20 559450
InitialComputation 4 21 47
WorkStealingComputation 4 21 559388
InitialComputation 4 22 52
WorkStealingComputation 4 22 559389
InitialComputation 4 23 45
WorkStealingComputation 4 23 559469
InitialComputation 4 24 44
WorkStealingComputation 4 24 559437
InitialComputation 4 25 48
WorkStealingComputation 4 25 559530
InitialComputation 4 26 46
WorkStealingComputation 4 26 559569
InitialComputation 4 27 48
WorkStealingComputation 4 27 559412
InitialComputation 4 28 46
WorkStealingComputation 4 28 559465
InitialComputation 4 29 49
WorkStealingComputation 4 29 559462
InitialComputation 4 30 84
WorkStealingComputation 4 30 559456
InitialComputation 4 31 45
WorkStealingComputation 4 31 559401
InitialComputation 4 32 49
WorkStealingComputation 4 32 559406
InitialComputation 4 33 49
WorkStealingComputation 4 33 559428
InitialComputation 4 34 55
WorkStealingComputation 4 34 559456
InitialComputation 4 35 51
WorkStealingComputation 4 35 559498
InitialComputation 4 36 65
WorkStealingComputation 4 36 559538
InitialComputation 4 37 54
WorkStealingComputation 4 37 559453
InitialComputation 4 38 58
WorkStealingComputation 4 38 559380
InitialComputation 4 39 58
WorkStealingComputation 4 39 559457
InitialComputation 4 40 95
WorkStealingComputation 4 40 559455
InitialComputation 4 41 53
WorkStealingComputation 4 41 559394
InitialComputation 4 42 69
WorkStealingComputation 4 42 559376
InitialComputation 4 43 53
WorkStealingComputation 4 43 559410
InitialComputation 4 44 50
WorkStealingComputation 4 44 559497
InitialComputation 4 45 55
WorkStealingComputation 4 45 559450
InitialComputation 4 46 113
WorkStealingComputation 4 46 559505
InitialComputation 4 47 51
WorkStealingComputation 4 47 559415
InitialComputation 4 48 48
WorkStealingComputation 4 48 559465
InitialComputation 4 49 57
WorkStealingComputation 4 49 559394
InitialComputation 4 50 101
WorkStealingComputation 4 50 559497
InitialComputation 4 51 46
WorkStealingComputation 4 51 559471
InitialComputation 4 52 49
WorkStealingComputation 4 52 559406
InitialComputation 4 53 51
WorkStealingComputation 4 53 559409
InitialComputation 4 54 47
WorkStealingComputation 4 54 559501
InitialComputation 4 55 87
WorkStealingComputation 4 55 559389
InitialComputation 4 56 51
WorkStealingComputation 4 56 559572
InitialComputation 4 57 40
WorkStealingComputation 4 57 559428
InitialComputation 4 58 43
WorkStealingComputation 4 58 559501
InitialComputation 4 59 56
WorkStealingComputation 4 59 559442
InitialComputation 4 60 78
WorkStealingComputation 4 60 559486
InitialComputation 4 61 43
WorkStealingComputation 4 61 559408
InitialComputation 4 62 40
WorkStealingComputation 4 62 559391
InitialComputation 4 63 44
WorkStealingComputation 4 63 559417
InitialComputation 4 64 41
WorkStealingComputation 4 64 559478
InitialComputation 4 65 73
WorkStealingComputation 4 65 559512
InitialComputation 4 66 49
WorkStealingComputation 4 66 559568
InitialComputation 4 67 69
WorkStealingComputation 4 67 559396
InitialComputation 4 68 41
WorkStealingComputation 4 68 559422
InitialComputation 4 69 62
WorkStealingComputation 4 69 559477
InitialComputation 4 70 77
WorkStealingComputation 4 70 559483
InitialComputation 4 71 43
WorkStealingComputation 4 71 559355
InitialComputation 4 72 52
WorkStealingComputation 4 72 559378
InitialComputation 4 73 38
WorkStealingComputation 4 73 559500
InitialComputation 4 74 40
WorkStealingComputation 4 74 559511
InitialComputation 4 75 39
WorkStealingComputation 4 75 559458
InitialComputation 4 76 53
WorkStealingComputation 4 76 559573
InitialComputation 4 77 49
WorkStealingComputation 4 77 559512
InitialComputation 4 78 44
WorkStealingComputation 4 78 559501
InitialComputation 4 79 45
WorkStealingComputation 4 79 559466
InitialComputation 4 80 76
WorkStealingComputation 4 80 559473
InitialComputation 4 81 43
WorkStealingComputation 4 81 559440
InitialComputation 4 82 43
WorkStealingComputation 4 82 559446
InitialComputation 4 83 43
WorkStealingComputation 4 83 559407
InitialComputation 4 84 41
WorkStealingComputation 4 84 559503
InitialComputation 4 85 52
WorkStealingComputation 4 85 559450
InitialComputation 4 86 42
WorkStealingComputation 4 86 559555
InitialComputation 4 87 42
WorkStealingComputation 4 87 559424
InitialComputation 4 88 52
WorkStealingComputation 4 88 559419
InitialComputation 4 89 46
WorkStealingComputation 4 89 559450
InitialComputation 4 90 101
WorkStealingComputation 4 90 559478
InitialComputation 4 91 44
WorkStealingComputation 4 91 559440
InitialComputation 4 92 43
WorkStealingComputation 4 92 559446
InitialComputation 4 93 44
WorkStealingComputation 4 93 559407
InitialComputation 4 94 43
WorkStealingComputation 4 94 559500
InitialComputation 4 95 71
WorkStealingComputation 4 95 559534
InitialComputation 4 96 45
WorkStealingComputation 4 96 559575
InitialComputation 4 97 40
WorkStealingComputation 4 97 559431
InitialComputation 4 98 77
WorkStealingComputation 4 98 559499
InitialComputation 4 99 54
WorkStealingComputation 4 99 559411
InitialComputation 4 100 78
WorkStealingComputation 4 100 559485
InitialComputation 4 101 45
WorkStealingComputation 4 101 559407
InitialComputation 4 102 47
WorkStealingComputation 4 102 559443
InitialComputation 4 103 46
WorkStealingComputation 4 103 559397
InitialComputation 4 104 39
WorkStealingComputation 4 104 559505
InitialComputation 4 105 42
WorkStealingComputation 4 105 559534
InitialComputation 4 106 45
WorkStealingComputation 4 106 559572
InitialComputation 4 107 39
WorkStealingComputation 4 107 559425
InitialComputation 4 108 49
WorkStealingComputation 4 108 559456
InitialComputation 4 109 44
WorkStealingComputation 4 109 559453
InitialComputation 4 110 78
WorkStealingComputation 4 110 559461
InitialComputation 4 111 40
WorkStealingComputation 4 111 559413
InitialComputation 4 112 49
WorkStealingComputation 4 112 559495
InitialComputation 4 113 42
WorkStealingComputation 4 113 559497
InitialComputation 4 114 126
WorkStealingComputation 4 114 559461
InitialComputation 4 115 42
WorkStealingComputation 4 115 559535
InitialComputation 4 116 45
WorkStealingComputation 4 116 559555
InitialComputation 4 117 56
WorkStealingComputation 4 117 559398
InitialComputation 4 118 74
WorkStealingComputation 4 118 559502
InitialComputation 4 119 43
WorkStealingComputation 4 119 559362
InitialComputation 4 120 78
WorkStealingComputation 4 120 559461
InitialComputation 4 121 44
WorkStealingComputation 4 121 559317
InitialComputation 4 122 40
WorkStealingComputation 4 122 559460
InitialComputation 4 123 44
WorkStealingComputation 4 123 559491
InitialComputation 4 124 51
WorkStealingComputation 4 124 559520
InitialComputation 4 125 69
WorkStealingComputation 4 125 559532
InitialComputation 4 126 50
WorkStealingComputation 4 126 559558
InitialComputation 4 127 53
WorkStealingComputation 4 127 559508
InitialComputation 4 128 41
WorkStealingComputation 4 128 559345
InitialComputation 4 129 1087
WorkStealingComputation 4 129 558403
InitialComputation 4 130 81
WorkStealingComputation 4 130 559449
InitialComputation 4 131 82
WorkStealingComputation 4 131 559371
InitialComputation 4 132 40
WorkStealingComputation 4 132 559485
InitialComputation 4 133 42
WorkStealingComputation 4 133 559418
InitialComputation 4 134 42
WorkStealingComputation 4 134 559503
InitialComputation 4 135 38
WorkStealingComputation 4 135 559510
InitialComputation 4 136 85
WorkStealingComputation 4 136 559531
InitialComputation 4 137 326
WorkStealingComputation 4 137 559264
InitialComputation 4 138 325
WorkStealingComputation 4 138 559165
InitialComputation 4 139 709
WorkStealingComputation 4 139 558706
InitialComputation 4 140 560
WorkStealingComputation 4 140 558979
InitialComputation 4 141 337
WorkStealingComputation 4 141 559204
InitialComputation 4 142 540
WorkStealingComputation 4 142 558985
InitialComputation 4 143 345
WorkStealingComputation 4 143 559191
InitialComputation 4 144 338
WorkStealingComputation 4 144 559143
InitialComputation 4 145 618
WorkStealingComputation 4 145 559001
InitialComputation 4 146 617
WorkStealingComputation 4 146 559000
InitialComputation 4 147 409
WorkStealingComputation 4 147 559150
InitialComputation 4 148 957
WorkStealingComputation 4 148 558557
InitialComputation 4 149 1309
WorkStealingComputation 4 149 558201
InitialComputation 4 150 1125
WorkStealingComputation 4 150 558424
InitialComputation 4 151 930
WorkStealingComputation 4 151 558610
InitialComputation 4 152 1102
WorkStealingComputation 4 152 558468
InitialComputation 4 153 1018
WorkStealingComputation 4 153 558523
InitialComputation 4 154 844
WorkStealingComputation 4 154 558636
InitialComputation 4 155 1139
WorkStealingComputation 4 155 558481
InitialComputation 4 156 1107
WorkStealingComputation 4 156 558492
InitialComputation 4 157 896
WorkStealingComputation 4 157 558687
InitialComputation 4 158 1118
WorkStealingComputation 4 158 558459
InitialComputation 4 159 1105
WorkStealingComputation 4 159 558334
InitialComputation 4 160 1098
WorkStealingComputation 4 160 558449
InitialComputation 4 161 1079
WorkStealingComputation 4 161 558480
InitialComputation 4 162 1211
WorkStealingComputation 4 162 558336
InitialComputation 4 163 1290
WorkStealingComputation 4 163 558254
InitialComputation 4 164 911
WorkStealingComputation 4 164 558674
InitialComputation 4 165 1174
WorkStealingComputation 4 165 558447
InitialComputation 4 166 1320
WorkStealingComputation 4 166 558281
InitialComputation 4 167 912
WorkStealingComputation 4 167 558620
InitialComputation 4 168 1074
WorkStealingComputation 4 168 558362
InitialComputation 4 169 1207
WorkStealingComputation 4 169 558360
InitialComputation 4 170 1095
WorkStealingComputation 4 170 558435
InitialComputation 4 171 1177
WorkStealingComputation 4 171 558376
InitialComputation 4 172 1240
WorkStealingComputation 4 172 558306
InitialComputation 4 173 401228
WorkStealingComputation 4 173 158222
InitialComputation 4 174 980
WorkStealingComputation 4 174 558523
InitialComputation 4 175 1262
WorkStealingComputation 4 175 558356
InitialComputation 4 176 1672
WorkStealingComputation 4 176 557943
InitialComputation 4 177 1260
WorkStealingComputation 4 177 558298
InitialComputation 4 178 1176
WorkStealingComputation 4 178 558332
InitialComputation 4 179 1147
WorkStealingComputation 4 179 558381
InitialComputation 4 180 1266
WorkStealingComputation 4 180 558292
InitialComputation 4 181 1122
WorkStealingComputation 4 181 558421
InitialComputation 4 182 1230
WorkStealingComputation 4 182 558324
InitialComputation 4 183 1104
WorkStealingComputation 4 183 558438
InitialComputation 4 184 1042
WorkStealingComputation 4 184 558548
InitialComputation 4 185 1115
WorkStealingComputation 4 185 558502
InitialComputation 4 186 1272
WorkStealingComputation 4 186 558349
InitialComputation 4 187 1160
WorkStealingComputation 4 187 558436
InitialComputation 4 188 1253
WorkStealingComputation 4 188 558186
InitialComputation 4 189 1220
WorkStealingComputation 4 189 558322
InitialComputation 4 190 1264
WorkStealingComputation 4 190 558316
InitialComputation 4 191 1042
WorkStealingComputation 4 191 558519
InitialComputation 4 192 1128
WorkStealingComputation 4 192 558420
InitialComputation 4 193 1082
WorkStealingComputation 4 193 558460
InitialComputation 4 194 893
WorkStealingComputation 4 194 558646
InitialComputation 4 195 20669
WorkStealingComputation 4 195 538932
InitialComputation 4 196 18849
WorkStealingComputation 4 196 540758
InitialComputation 4 197 26346
WorkStealingComputation 4 197 533207
InitialComputation 4 198 18306
WorkStealingComputation 4 198 541037
InitialComputation 4 199 23524
WorkStealingComputation 4 199 536043
InitialComputation 4 200 20772
WorkStealingComputation 4 200 538828
InitialComputation 4 201 24743
WorkStealingComputation 4 201 534796
InitialComputation 4 202 16947
WorkStealingComputation 4 202 542613
InitialComputation 4 203 32974
WorkStealingComputation 4 203 526486
InitialComputation 4 204 18590
WorkStealingComputation 4 204 540962
InitialComputation 4 205 27543
WorkStealingComputation 4 205 532059
InitialComputation 4 206 27072
WorkStealingComputation 4 206 532529
InitialComputation 4 207 18783
WorkStealingComputation 4 207 540769
InitialComputation 4 208 26452
WorkStealingComputation 4 208 532997
InitialComputation 4 209 38690
WorkStealingComputation 4 209 520894
InitialComputation 4 210 26302
WorkStealingComputation 4 210 533229
InitialComputation 4 211 23500
WorkStealingComputation 4 211 536039
InitialComputation 4 212 33281
WorkStealingComputation 4 212 526263
InitialComputation 4 213 28025
WorkStealingComputation 4 213 531450
InitialComputation 4 214 23231
WorkStealingComputation 4 214 536355
InitialComputation 4 215 25088
WorkStealingComputation 4 215 534528
InitialComputation 4 216 21471
WorkStealingComputation 4 216 538150
InitialComputation 4 217 29687
WorkStealingComputation 4 217 529889
InitialComputation 4 218 24835
WorkStealingComputation 4 218 534643
InitialComputation 4 219 22385
WorkStealingComputation 4 219 537114
InitialComputation 4 220 34896
WorkStealingComputation 4 220 524705
InitialComputation 4 221 78897
WorkStealingComputation 4 221 480639
InitialComputation 4 222 81852
WorkStealingComputation 4 222 477718
InitialComputation 4 223 91453
WorkStealingComputation 4 223 468061
InitialComputation 4 224 85862
WorkStealingComputation 4 224 473730
InitialComputation 4 225 98553
WorkStealingComputation 4 225 461068
InitialComputation 4 226 99126
WorkStealingComputation 4 226 460455
InitialComputation 4 227 83778
WorkStealingComputation 4 227 475730
InitialComputation 4 228 75585
WorkStealingComputation 4 228 483846
InitialComputation 4 229 88695
WorkStealingComputation 4 229 470790
InitialComputation 4 230 90868
WorkStealingComputation 4 230 468682
InitialComputation 4 231 99340
WorkStealingComputation 4 231 460196
InitialComputation 4 232 137498
WorkStealingComputation 4 232 422049
InitialComputation 4 233 369778
WorkStealingComputation 4 233 189697
InitialComputation 4 234 336723
WorkStealingComputation 4 234 222826
InitialComputation 4 235 260096
WorkStealingComputation 4 235 299519
InitialComputation 4 236 281226
WorkStealingComputation 4 236 278396
InitialComputation 4 237 272355
WorkStealingComputation 4 237 287196
InitialComputation 4 238 302847
WorkStealingComputation 4 238 256696
InitialComputation 4 239 221075
WorkStealingComputation 4 239 338408
InitialComputation 4 240 343238
WorkStealingComputation 4 240 216340
InitialComputation 4 241 294301
WorkStealingComputation 4 241 265230
InitialComputation 4 242 341521
WorkStealingComputation 4 242 218023
InitialComputation 4 243 515695
WorkStealingComputation 4 243 43892
InitialComputation 4 244 527899
WorkStealingComputation 4 244 31692
InitialComputation 4 245 519012
WorkStealingComputation 4 245 40601
InitialComputation 4 246 492760
WorkStealingComputation 4 246 66862
InitialComputation 4 247 356716
WorkStealingComputation 4 247 202888
InitialComputation 4 248 409478
WorkStealingComputation 4 248 150066
InitialComputation 4 249 292796
WorkStealingComputation 4 249 266805
InitialComputation 4 250 385834
WorkStealingComputation 4 250 173735
InitialComputation 4 251 410629
WorkStealingComputation 4 251 148823
InitialComputation 4 252 393772
WorkStealingComputation 4 252 165804
InitialComputation 4 253 520460
WorkStealingComputation 4 253 39136
InitialComputation 4 254 555353
WorkStealingComputation 4 254 4198
InitialComputation 4 255 510010
WorkStealingComputation 4 255 49614
InitialComputation 4 256 489949
WorkStealingComputation 4 256 69635
InitialComputation 4 257 405486
WorkStealingComputation 4 257 153953
InitialComputation 4 258 444718
WorkStealingComputation 4 258 114708
InitialComputation 4 259 432831
WorkStealingComputation 4 259 126673
InitialComputation 4 260 461284
WorkStealingComputation 4 260 98276
InitialComputation 4 261 446237
WorkStealingComputation 4 261 113281
